Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
43,lane_detection,10:19:16.071461,10:19:16.140494,0.069033,608.41,3037.68,0.00,0.400000,0.020000,0.00009173
43,car_overlay_reconstruction,10:19:16.140871,10:19:16.143273,0.002402,832.53,3037.68,0.00,0.020000,0.000000,0.00000415
43,object_detection_yolo,10:19:16.143542,10:19:16.182028,0.038486,597.62,3037.68,0.00,0.220000,0.010000,0.00005040
43,vehicle_analysis_postprocessing,10:19:16.182428,10:19:16.182909,0.000481,0.00,3037.68,0.00,0.000000,0.000000,0.00000012
43,mqtt_communication,10:19:16.183179,10:19:16.183463,0.000284,0.00,3037.68,0.00,0.000000,0.000000,0.00000007
44,lane_detection,10:19:16.214839,10:19:16.285461,0.070622,608.88,3040.68,0.00,0.400000,0.030000,0.00009392
44,car_overlay_reconstruction,10:19:16.285892,10:19:16.288759,0.002867,697.48,3040.68,0.00,0.020000,0.000000,0.00000427
44,object_detection_yolo,10:19:16.289065,10:19:16.327580,0.038515,597.16,3040.68,0.00,0.210000,0.020000,0.00005042
44,vehicle_analysis_postprocessing,10:19:16.327969,10:19:16.328496,0.000528,1895.30,3040.68,0.00,0.010000,0.000000,0.00000191
44,mqtt_communication,10:19:16.328760,10:19:16.329051,0.000291,0.00,3040.68,0.00,0.000000,0.000000,0.00000007
45,lane_detection,10:19:16.359733,10:19:16.437199,0.077466,606.72,3043.93,0.00,0.440000,0.030000,0.00010275
45,car_overlay_reconstruction,10:19:16.437658,10:19:16.440849,0.003191,626.86,3043.93,0.00,0.020000,0.000000,0.00000435
45,object_detection_yolo,10:19:16.441221,10:19:16.481452,0.040231,596.55,3043.93,0.00,0.230000,0.010000,0.00005263
45,vehicle_analysis_postprocessing,10:19:16.481914,10:19:16.482602,0.000688,0.00,3043.93,0.00,0.000000,0.000000,0.00000017
45,mqtt_communication,10:19:16.482932,10:19:16.483326,0.000395,0.00,3043.93,0.00,0.000000,0.000000,0.00000010
46,lane_detection,10:19:16.511410,10:19:16.580427,0.069017,608.54,3046.93,0.00,0.400000,0.020000,0.00009178
46,car_overlay_reconstruction,10:19:16.580836,10:19:16.583566,0.002731,732.44,3046.93,0.00,0.020000,0.000000,0.00000423
46,object_detection_yolo,10:19:16.583868,10:19:16.622798,0.038930,590.80,3046.93,0.00,0.220000,0.010000,0.00005054
46,vehicle_analysis_postprocessing,10:19:16.623208,10:19:16.623745,0.000537,1861.65,3046.93,0.00,0.010000,0.000000,0.00000191
46,mqtt_communication,10:19:16.624020,10:19:16.624333,0.000313,0.00,3046.93,0.00,0.000000,0.000000,0.00000008
47,lane_detection,10:19:16.656236,10:19:16.731745,0.075509,595.95,3049.80,0.00,0.430000,0.020000,0.00009874
47,car_overlay_reconstruction,10:19:16.732150,10:19:16.734792,0.002642,378.48,3049.80,0.00,0.010000,0.000000,0.00000243
47,object_detection_yolo,10:19:16.735088,10:19:16.776195,0.041107,632.50,3049.80,0.00,0.240000,0.020000,0.00005642
47,vehicle_analysis_postprocessing,10:19:16.776752,10:19:16.777524,0.000772,0.00,3049.80,0.00,0.000000,0.000000,0.00000019
47,mqtt_communication,10:19:16.777792,10:19:16.778136,0.000344,2904.64,3049.80,0.00,0.010000,0.000000,0.00000186
48,lane_detection,10:19:16.816720,10:19:16.901135,0.084415,604.16,3052.80,0.00,0.480000,0.030000,0.00011164
48,car_overlay_reconstruction,10:19:16.901617,10:19:16.904625,0.003008,997.30,3052.80,0.00,0.020000,0.010000,0.00000608
48,object_detection_yolo,10:19:16.904981,10:19:16.945128,0.040147,572.89,3052.80,0.00,0.230000,0.000000,0.00005086
48,vehicle_analysis_postprocessing,10:19:16.945621,10:19:16.946365,0.000744,0.00,3052.80,0.00,0.000000,0.000000,0.00000018
48,mqtt_communication,10:19:16.946674,10:19:16.947086,0.000412,0.00,3052.80,0.00,0.000000,0.000000,0.00000010
49,lane_detection,10:19:16.976538,10:19:17.057498,0.080960,605.24,3055.80,0.00,0.470000,0.020000,0.00010724
49,car_overlay_reconstruction,10:19:17.057994,10:19:17.061092,0.003098,322.84,3055.80,0.00,0.010000,0.000000,0.00000255
49,object_detection_yolo,10:19:17.061433,10:19:17.100668,0.039236,586.20,3055.80,0.00,0.220000,0.010000,0.00005065
49,vehicle_analysis_postprocessing,10:19:17.101026,10:19:17.101485,0.000459,2179.99,3055.80,0.00,0.010000,0.000000,0.00000189
49,mqtt_communication,10:19:17.101706,10:19:17.101988,0.000283,0.00,3055.80,0.00,0.000000,0.000000,0.00000007
50,lane_detection,10:19:17.132593,10:19:17.194254,0.061662,600.05,3058.80,0.00,0.360000,0.010000,0.00008113
50,car_overlay_reconstruction,10:19:17.194657,10:19:17.197223,0.002567,389.59,3058.80,0.00,0.010000,0.000000,0.00000242
50,object_detection_yolo,10:19:17.197498,10:19:17.236645,0.039147,613.08,3058.80,0.00,0.230000,0.010000,0.00005241
50,vehicle_analysis_postprocessing,10:19:17.237031,10:19:17.237587,0.000555,0.00,3058.80,0.00,0.000000,0.000000,0.00000014
50,mqtt_communication,10:19:17.237838,10:19:17.238176,0.000338,0.00,3058.80,0.00,0.000000,0.000000,0.00000008
51,lane_detection,10:19:17.271328,10:19:17.363718,0.092390,606.12,3061.68,0.00,0.530000,0.030000,0.00012258
51,car_overlay_reconstruction,10:19:17.364265,10:19:17.367552,0.003286,608.62,3061.68,0.00,0.020000,0.000000,0.00000437
51,object_detection_yolo,10:19:17.367935,10:19:17.407854,0.039919,601.22,3061.68,0.00,0.220000,0.020000,0.00005261
51,vehicle_analysis_postprocessing,10:19:17.408254,10:19:17.408784,0.000530,1885.08,3061.68,0.00,0.010000,0.000000,0.00000191
51,mqtt_communication,10:19:17.409049,10:19:17.409350,0.000301,0.00,3061.68,0.00,0.000000,0.000000,0.00000008
52,lane_detection,10:19:17.433943,10:19:17.510093,0.076151,590.93,3061.68,0.00,0.440000,0.010000,0.00009897
52,car_overlay_reconstruction,10:19:17.510579,10:19:17.513573,0.002994,668.04,3061.68,0.00,0.020000,0.000000,0.00000430
52,object_detection_yolo,10:19:17.513919,10:19:17.553269,0.039350,584.50,3061.68,0.00,0.230000,0.000000,0.00005069
52,vehicle_analysis_postprocessing,10:19:17.553609,10:19:17.554126,0.000517,1934.64,3061.68,0.00,0.010000,0.000000,0.00000191
52,mqtt_communication,10:19:17.554362,10:19:17.554643,0.000282,0.00,3061.68,0.00,0.000000,0.000000,0.00000007
53,lane_detection,10:19:17.592720,10:19:17.673244,0.080525,608.51,3064.30,0.00,0.460000,0.030000,0.00010719
53,car_overlay_reconstruction,10:19:17.673756,10:19:17.676746,0.002990,668.84,3064.30,0.00,0.020000,0.000000,0.00000430
53,object_detection_yolo,10:19:17.677101,10:19:17.716317,0.039216,586.50,3064.30,0.00,0.220000,0.010000,0.00005067
53,vehicle_analysis_postprocessing,10:19:17.716685,10:19:17.717210,0.000526,3804.36,3064.30,0.00,0.010000,0.010000,0.00000369
53,mqtt_communication,10:19:17.717472,10:19:17.717781,0.000309,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
54,lane_detection,10:19:17.744344,10:19:17.829890,0.085547,607.85,3064.30,0.00,0.490000,0.030000,0.00011378
54,car_overlay_reconstruction,10:19:17.830333,10:19:17.832970,0.002638,379.13,3064.30,0.00,0.010000,0.000000,0.00000244
54,object_detection_yolo,10:19:17.833273,10:19:17.871930,0.038657,620.84,3064.30,0.00,0.220000,0.020000,0.00005231
54,vehicle_analysis_postprocessing,10:19:17.872447,10:19:17.873180,0.000732,1365.33,3064.30,0.00,0.010000,0.000000,0.00000196
54,mqtt_communication,10:19:17.873519,10:19:17.873812,0.000293,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
55,lane_detection,10:19:17.900476,10:19:17.972238,0.071762,599.20,3064.30,0.00,0.410000,0.020000,0.00009434
55,car_overlay_reconstruction,10:19:17.972669,10:19:17.975168,0.002498,800.59,3064.30,0.00,0.010000,0.010000,0.00000418
55,object_detection_yolo,10:19:17.975443,10:19:18.014100,0.038657,594.98,3064.30,0.00,0.220000,0.010000,0.00005053
55,vehicle_analysis_postprocessing,10:19:18.014513,10:19:18.015129,0.000615,0.00,3064.30,0.00,0.000000,0.000000,0.00000015
55,mqtt_communication,10:19:18.015408,10:19:18.015709,0.000301,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
56,lane_detection,10:19:18.042369,10:19:18.117141,0.074773,601.82,3064.30,0.00,0.440000,0.010000,0.00009865
56,car_overlay_reconstruction,10:19:18.117527,10:19:18.119732,0.002206,906.68,3064.30,0.00,0.020000,0.000000,0.00000411
56,object_detection_yolo,10:19:18.119975,10:19:18.158172,0.038197,575.96,3064.30,0.00,0.210000,0.010000,0.00004864
56,vehicle_analysis_postprocessing,10:19:18.158536,10:19:18.159094,0.000557,1793.97,3064.30,0.00,0.000000,0.010000,0.00000192
56,mqtt_communication,10:19:18.159335,10:19:18.159668,0.000333,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
57,lane_detection,10:19:18.186166,10:19:18.247767,0.061601,600.64,3064.30,0.00,0.350000,0.020000,0.00008114
57,car_overlay_reconstruction,10:19:18.248148,10:19:18.250682,0.002534,394.61,3064.30,0.00,0.010000,0.000000,0.00000241
57,object_detection_yolo,10:19:18.250974,10:19:18.288340,0.037366,588.77,3064.30,0.00,0.220000,0.000000,0.00004843
57,vehicle_analysis_postprocessing,10:19:18.288721,10:19:18.288886,0.000165,0.00,3064.30,0.00,0.000000,0.000000,0.00000004
57,mqtt_communication,10:19:18.289145,10:19:18.289459,0.000314,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
58,lane_detection,10:19:18.315877,10:19:18.387246,0.071370,616.51,3064.30,0.00,0.420000,0.020000,0.00009602
58,car_overlay_reconstruction,10:19:18.387681,10:19:18.390465,0.002785,718.20,3064.30,0.00,0.020000,0.000000,0.00000425
58,object_detection_yolo,10:19:18.390769,10:19:18.429712,0.038942,616.30,3064.30,0.00,0.220000,0.020000,0.00005238
58,vehicle_analysis_postprocessing,10:19:18.430075,10:19:18.430664,0.000589,0.00,3064.30,0.00,0.000000,0.000000,0.00000015
58,mqtt_communication,10:19:18.430894,10:19:18.431248,0.000354,0.00,3064.30,0.00,0.000000,0.000000,0.00000009
59,lane_detection,10:19:18.457574,10:19:18.541495,0.083921,607.71,3064.30,0.00,0.490000,0.020000,0.00011159
59,car_overlay_reconstruction,10:19:18.541944,10:19:18.544831,0.002887,692.87,3064.30,0.00,0.020000,0.000000,0.00000428
59,object_detection_yolo,10:19:18.545165,10:19:18.584289,0.039123,587.89,3064.30,0.00,0.220000,0.010000,0.00005065
59,vehicle_analysis_postprocessing,10:19:18.584666,10:19:18.585207,0.000542,1846.08,3064.30,0.00,0.010000,0.000000,0.00000191
59,mqtt_communication,10:19:18.585447,10:19:18.585755,0.000308,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
60,lane_detection,10:19:18.612400,10:19:18.683558,0.071158,590.23,3064.30,0.00,0.410000,0.010000,0.00009241
60,car_overlay_reconstruction,10:19:18.684119,10:19:18.687438,0.003319,602.59,3064.30,0.00,0.020000,0.000000,0.00000438
60,object_detection_yolo,10:19:18.687780,10:19:18.726401,0.038621,595.53,3064.30,0.00,0.220000,0.010000,0.00005052
60,vehicle_analysis_postprocessing,10:19:18.726782,10:19:18.727315,0.000533,0.00,3064.30,0.00,0.000000,0.000000,0.00000013
60,mqtt_communication,10:19:18.727571,10:19:18.727869,0.000299,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
61,lane_detection,10:19:18.754277,10:19:18.827834,0.073556,652.56,3064.30,0.00,0.450000,0.030000,0.00010368
61,car_overlay_reconstruction,10:19:18.828357,10:19:18.831503,0.003146,635.74,3064.30,0.00,0.020000,0.000000,0.00000434
61,object_detection_yolo,10:19:18.831859,10:19:18.871649,0.039790,804.22,3064.30,0.00,0.310000,0.010000,0.00006681
61,vehicle_analysis_postprocessing,10:19:18.872018,10:19:18.872567,0.000548,1823.61,3064.30,0.00,0.010000,0.000000,0.00000191
61,mqtt_communication,10:19:18.872827,10:19:18.873167,0.000340,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
62,lane_detection,10:19:18.899738,10:19:18.988605,0.088867,798.94,3064.30,0.00,0.660000,0.050000,0.00014838
62,car_overlay_reconstruction,10:19:18.989103,10:19:18.991945,0.002842,703.74,3064.30,0.00,0.020000,0.000000,0.00000426
62,object_detection_yolo,10:19:18.992282,10:19:19.032683,0.040401,767.31,3064.30,0.00,0.300000,0.010000,0.00006519
62,vehicle_analysis_postprocessing,10:19:19.033290,10:19:19.034046,0.000756,0.00,3064.30,0.00,0.000000,0.000000,0.00000019
62,mqtt_communication,10:19:19.034423,10:19:19.035028,0.000605,0.00,3064.30,0.00,0.000000,0.000000,0.00000015
63,lane_detection,10:19:19.069586,10:19:19.147547,0.077961,795.27,3064.30,0.00,0.580000,0.040000,0.00012966
63,car_overlay_reconstruction,10:19:19.147962,10:19:19.150440,0.002477,1210.94,3064.30,0.00,0.020000,0.010000,0.00000595
63,object_detection_yolo,10:19:19.150705,10:19:19.187934,0.037229,778.96,3064.30,0.00,0.280000,0.010000,0.00006084
63,vehicle_analysis_postprocessing,10:19:19.188382,10:19:19.188564,0.000182,5489.93,3064.30,0.00,0.010000,0.000000,0.00000182
63,mqtt_communication,10:19:19.188799,10:19:19.189131,0.000332,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
64,lane_detection,10:19:19.215985,10:19:19.280638,0.064653,804.29,3064.30,0.00,0.490000,0.030000,0.00010857
64,car_overlay_reconstruction,10:19:19.281080,10:19:19.283549,0.002469,810.10,3064.30,0.00,0.020000,0.000000,0.00000417
64,object_detection_yolo,10:19:19.283833,10:19:19.321088,0.037255,778.41,3064.30,0.00,0.270000,0.020000,0.00006085
64,vehicle_analysis_postprocessing,10:19:19.321513,10:19:19.321680,0.000167,0.00,3064.30,0.00,0.000000,0.000000,0.00000004
64,mqtt_communication,10:19:19.321977,10:19:19.322313,0.000335,2981.03,3064.30,0.00,0.000000,0.010000,0.00000186
65,lane_detection,10:19:19.341353,10:19:19.409771,0.068418,818.49,3064.30,0.00,0.520000,0.040000,0.00011662
65,car_overlay_reconstruction,10:19:19.410194,10:19:19.412711,0.002517,794.75,3064.30,0.00,0.020000,0.000000,0.00000418
65,object_detection_yolo,10:19:19.412991,10:19:19.450383,0.037392,802.30,3064.30,0.00,0.280000,0.020000,0.00006266
65,vehicle_analysis_postprocessing,10:19:19.450780,10:19:19.450907,0.000127,7898.88,3064.30,0.00,0.010000,0.000000,0.00000181
65,mqtt_communication,10:19:19.451132,10:19:19.451407,0.000275,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
66,lane_detection,10:19:19.481861,10:19:19.551495,0.069634,804.21,3064.30,0.00,0.530000,0.030000,0.00011692
66,car_overlay_reconstruction,10:19:19.551892,10:19:19.554627,0.002736,731.10,3064.30,0.00,0.020000,0.000000,0.00000424
66,object_detection_yolo,10:19:19.554945,10:19:19.592510,0.037565,798.61,3064.30,0.00,0.280000,0.020000,0.00006270
66,vehicle_analysis_postprocessing,10:19:19.592873,10:19:19.593057,0.000184,0.00,3064.30,0.00,0.000000,0.000000,0.00000005
66,mqtt_communication,10:19:19.593313,10:19:19.593635,0.000323,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
67,lane_detection,10:19:19.612023,10:19:19.691275,0.079252,794.93,3064.30,0.00,0.600000,0.030000,0.00013176
67,car_overlay_reconstruction,10:19:19.691692,10:19:19.694442,0.002750,1090.75,3064.30,0.00,0.020000,0.010000,0.00000602
67,object_detection_yolo,10:19:19.694756,10:19:19.732073,0.037318,803.91,3064.30,0.00,0.280000,0.020000,0.00006264
67,vehicle_analysis_postprocessing,10:19:19.732416,10:19:19.732550,0.000134,0.00,3064.30,0.00,0.000000,0.000000,0.00000003
67,mqtt_communication,10:19:19.732797,10:19:19.733085,0.000287,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
68,lane_detection,10:19:19.752942,10:19:19.817745,0.064803,817.87,3064.30,0.00,0.500000,0.030000,0.00011038
68,car_overlay_reconstruction,10:19:19.818183,10:19:19.821553,0.003370,890.20,3064.30,0.00,0.030000,0.000000,0.00000617
68,object_detection_yolo,10:19:19.821968,10:19:19.860667,0.038700,801.04,3064.30,0.00,0.290000,0.020000,0.00006476
68,vehicle_analysis_postprocessing,10:19:19.861091,10:19:19.861270,0.000179,5599.87,3064.30,0.00,0.010000,0.000000,0.00000182
68,mqtt_communication,10:19:19.861515,10:19:19.861827,0.000312,0.00,3064.30,0.00,0.000000,0.000000,0.00000008
69,lane_detection,10:19:19.884430,10:19:19.965708,0.081278,799.72,3064.30,0.00,0.620000,0.030000,0.00013582
69,car_overlay_reconstruction,10:19:19.966197,10:19:19.969045,0.002848,702.15,3064.30,0.00,0.020000,0.000000,0.00000427
69,object_detection_yolo,10:19:19.969373,10:19:20.007436,0.038063,814.44,3064.30,0.00,0.290000,0.020000,0.00006460
69,vehicle_analysis_postprocessing,10:19:20.007888,10:19:20.008050,0.000163,0.00,3064.30,0.00,0.000000,0.000000,0.00000004
69,mqtt_communication,10:19:20.008332,10:19:20.008683,0.000350,2855.21,3064.30,0.00,0.010000,0.000000,0.00000187
70,lane_detection,10:19:20.036188,10:19:20.111327,0.075139,811.83,3064.30,0.00,0.580000,0.030000,0.00012718
70,car_overlay_reconstruction,10:19:20.111731,10:19:20.114061,0.002330,858.52,3064.30,0.00,0.020000,0.000000,0.00000414
70,object_detection_yolo,10:19:20.114315,10:19:20.151258,0.036944,839.12,3064.30,0.00,0.290000,0.020000,0.00006432
70,vehicle_analysis_postprocessing,10:19:20.151616,10:19:20.151757,0.000140,0.00,3064.30,0.00,0.000000,0.000000,0.00000003
70,mqtt_communication,10:19:20.151982,10:19:20.152276,0.000294,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
71,lane_detection,10:19:20.178648,10:19:20.258632,0.079984,812.66,3064.30,0.00,0.610000,0.040000,0.00013550
71,car_overlay_reconstruction,10:19:20.259058,10:19:20.261839,0.002781,1078.78,3064.30,0.00,0.020000,0.010000,0.00000603
71,object_detection_yolo,10:19:20.262137,10:19:20.299435,0.037298,804.34,3064.30,0.00,0.290000,0.010000,0.00006263
71,vehicle_analysis_postprocessing,10:19:20.299798,10:19:20.299922,0.000123,0.00,3064.30,0.00,0.000000,0.000000,0.00000003
71,mqtt_communication,10:19:20.300140,10:19:20.300405,0.000265,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
72,lane_detection,10:19:20.326784,10:19:20.409441,0.082657,798.48,3064.30,0.00,0.630000,0.030000,0.00013795
72,car_overlay_reconstruction,10:19:20.409800,10:19:20.411861,0.002061,485.17,3064.30,0.00,0.010000,0.000000,0.00000229
72,object_detection_yolo,10:19:20.412121,10:19:20.450642,0.038521,804.75,3064.30,0.00,0.290000,0.020000,0.00006472
72,vehicle_analysis_postprocessing,10:19:20.451005,10:19:20.451506,0.000501,1997.29,3064.30,0.00,0.010000,0.000000,0.00000190
72,mqtt_communication,10:19:20.451748,10:19:20.452043,0.000295,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
73,lane_detection,10:19:20.478698,10:19:20.558483,0.079785,802.15,3064.30,0.00,0.610000,0.030000,0.00013367
73,car_overlay_reconstruction,10:19:20.558900,10:19:20.561430,0.002530,790.41,3064.30,0.00,0.020000,0.000000,0.00000419
73,object_detection_yolo,10:19:20.561717,10:19:20.599248,0.037531,799.34,3064.30,0.00,0.290000,0.010000,0.00006269
73,vehicle_analysis_postprocessing,10:19:20.599577,10:19:20.599699,0.000122,0.00,3064.30,0.00,0.000000,0.000000,0.00000003
73,mqtt_communication,10:19:20.599901,10:19:20.600191,0.000290,3443.60,3064.30,0.00,0.010000,0.000000,0.00000185
74,lane_detection,10:19:20.626498,10:19:20.709507,0.083009,807.14,3064.30,0.00,0.630000,0.040000,0.00013981
74,car_overlay_reconstruction,10:19:20.709935,10:19:20.712548,0.002613,765.52,3064.30,0.00,0.020000,0.000000,0.00000421
74,object_detection_yolo,10:19:20.712846,10:19:20.750186,0.037340,803.43,3064.30,0.00,0.280000,0.020000,0.00006264
74,vehicle_analysis_postprocessing,10:19:20.750507,10:19:20.750623,0.000116,0.00,3064.30,0.00,0.000000,0.000000,0.00000003
74,mqtt_communication,10:19:20.750821,10:19:20.751085,0.000264,0.00,3064.30,0.00,0.000000,0.000000,0.00000007
75,lane_detection,10:19:20.777611,10:19:20.864706,0.087095,815.20,3064.55,0.00,0.680000,0.030000,0.00014794
75,car_overlay_reconstruction,10:19:20.865192,10:19:20.867934,0.002742,729.32,3064.55,0.00,0.020000,0.000000,0.00000424
75,object_detection_yolo,10:19:20.868289,10:19:20.905382,0.037093,808.77,3064.55,0.00,0.280000,0.020000,0.00006258
75,vehicle_analysis_postprocessing,10:19:20.905699,10:19:20.905815,0.000117,0.00,3064.55,0.00,0.000000,0.000000,0.00000003
75,mqtt_communication,10:19:20.906015,10:19:20.906291,0.000276,3622.02,3064.55,0.00,0.010000,0.000000,0.00000185
76,lane_detection,10:19:20.932521,10:19:21.020210,0.087689,798.27,3064.55,0.00,0.670000,0.030000,0.00014631
76,car_overlay_reconstruction,10:19:21.020666,10:19:21.023335,0.002669,1124.18,3064.55,0.00,0.030000,0.000000,0.00000600
76,object_detection_yolo,10:19:21.023662,10:19:21.063433,0.039771,804.60,3064.55,0.00,0.300000,0.020000,0.00006681
76,vehicle_analysis_postprocessing,10:19:21.063838,10:19:21.064541,0.000703,0.00,3064.55,0.00,0.000000,0.000000,0.00000018
76,mqtt_communication,10:19:21.064849,10:19:21.065244,0.000395,0.00,3064.55,0.00,0.000000,0.000000,0.00000010
77,lane_detection,10:19:21.094654,10:19:21.173835,0.079181,808.28,3064.55,0.00,0.620000,0.020000,0.00013352
77,car_overlay_reconstruction,10:19:21.174332,10:19:21.177044,0.002712,737.40,3064.55,0.00,0.020000,0.000000,0.00000423
77,object_detection_yolo,10:19:21.177380,10:19:21.216603,0.039222,790.36,3064.55,0.00,0.290000,0.020000,0.00006489
77,vehicle_analysis_postprocessing,10:19:21.216949,10:19:21.217438,0.000489,2043.01,3064.55,0.00,0.010000,0.000000,0.00000190
77,mqtt_communication,10:19:21.217678,10:19:21.217957,0.000279,0.00,3064.55,0.00,0.000000,0.000000,0.00000007
78,lane_detection,10:19:21.235994,10:19:21.316294,0.080300,797.01,3064.55,0.00,0.610000,0.030000,0.00013380
78,car_overlay_reconstruction,10:19:21.316809,10:19:21.319271,0.002462,406.23,3064.55,0.00,0.010000,0.000000,0.00000239
78,object_detection_yolo,10:19:21.319609,10:19:21.359277,0.039669,831.89,3064.55,0.00,0.310000,0.020000,0.00006856
78,vehicle_analysis_postprocessing,10:19:21.359653,10:19:21.360204,0.000550,0.00,3064.55,0.00,0.000000,0.000000,0.00000014
78,mqtt_communication,10:19:21.360468,10:19:21.360745,0.000277,3615.78,3064.55,0.00,0.010000,0.000000,0.00000185
79,lane_detection,10:19:21.381822,10:19:21.460849,0.079026,797.20,3064.55,0.00,0.590000,0.040000,0.00013171
79,car_overlay_reconstruction,10:19:21.461277,10:19:21.463640,0.002363,423.11,3064.55,0.00,0.010000,0.000000,0.00000237
79,object_detection_yolo,10:19:21.463909,10:19:21.501438,0.037529,826.03,3064.55,0.00,0.280000,0.030000,0.00006447
79,vehicle_analysis_postprocessing,10:19:21.501795,10:19:21.501911,0.000117,0.00,3064.55,0.00,0.000000,0.000000,0.00000003
79,mqtt_communication,10:19:21.502127,10:19:21.502388,0.000260,0.00,3064.55,0.00,0.000000,0.000000,0.00000006
80,lane_detection,10:19:21.528522,10:19:21.619282,0.090760,804.32,3064.55,0.00,0.700000,0.030000,0.00015241
80,car_overlay_reconstruction,10:19:21.619628,10:19:21.621772,0.002143,466.55,3064.55,0.00,0.010000,0.000000,0.00000231
80,object_detection_yolo,10:19:21.622015,10:19:21.659270,0.037255,778.42,3064.55,0.00,0.270000,0.020000,0.00006085
80,vehicle_analysis_postprocessing,10:19:21.659797,10:19:21.659969,0.000172,0.00,3064.55,0.00,0.000000,0.000000,0.00000004
80,mqtt_communication,10:19:21.660278,10:19:21.660661,0.000384,0.00,3064.55,0.00,0.000000,0.000000,0.00000010
81,lane_detection,10:19:21.689059,10:19:21.758495,0.069436,806.50,3064.55,0.00,0.530000,0.030000,0.00011687
81,car_overlay_reconstruction,10:19:21.758875,10:19:21.761381,0.002506,798.08,3064.55,0.00,0.020000,0.000000,0.00000418
