Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
212,object_detection_yolo,13:45:27.603664,13:45:27.637167,0.033503,805.90,3107.51,0.00,0.250000,0.020000,38.00,1120.00,0.00,51.87,26.63,8.00,4362.00,0.00,31.91,1.15,0.00077975,0.00083622
212,vehicle_analysis_postprocessing,13:45:27.641665,13:45:27.643387,0.001722,580.61,3107.51,0.00,0.010000,0.000000,38.00,1120.00,0.00,65.19,0.00,8.00,4362.00,0.00,32.49,0.00,0.00004673,0.00004895
212,mqtt_communication,13:45:27.644534,13:45:27.645649,0.001115,897.18,3107.51,0.00,0.010000,0.000000,38.00,1120.00,0.00,65.19,0.00,8.00,4362.00,0.00,32.49,0.00,0.00003024,0.00003230
213,lane_detection,13:45:27.673204,13:45:27.718816,0.045612,789.27,3107.51,0.00,0.340000,0.020000,30.50,1120.00,0.00,33.39,3.95,8.00,4362.00,0.00,32.65,-3.18,0.00083672,0.00091226
213,car_overlay_reconstruction,13:45:27.723369,13:45:27.727010,0.003641,823.87,3107.51,0.00,0.030000,0.000000,23.00,1120.00,0.00,33.68,-3.37,8.00,4362.00,0.00,31.01,-0.10,0.00006544,0.00007169
213,object_detection_yolo,13:45:27.734243,13:45:27.768968,0.034725,777.53,3107.51,0.00,0.270000,0.000000,23.00,1120.00,0.00,47.16,30.33,8.00,4362.00,0.00,31.73,1.53,0.00076094,0.00081773
213,vehicle_analysis_postprocessing,13:45:27.774137,13:45:27.775926,0.001789,1117.74,3107.51,0.00,0.020000,0.000000,23.00,1120.00,0.00,62.32,0.00,8.00,4362.00,0.00,32.49,0.00,0.00004713,0.00005113
213,mqtt_communication,13:45:27.777102,13:45:27.778260,0.001158,0.00,3107.51,0.00,0.000000,0.000000,23.00,1120.00,0.00,62.32,0.00,8.00,4362.00,0.00,32.49,0.00,0.00003051,0.00003080
214,lane_detection,13:45:27.805925,13:45:27.841567,0.035641,813.66,3107.51,0.00,0.270000,0.020000,23.00,1120.00,0.00,34.89,7.33,8.00,4362.00,0.00,32.27,-2.62,0.00066490,0.00072546
214,car_overlay_reconstruction,13:45:27.846113,13:45:27.849109,0.002995,667.67,3107.51,0.00,0.020000,0.000000,23.00,1120.00,0.00,36.24,-4.64,7.00,4362.00,0.00,30.96,0.01,0.00005591,0.00006023
214,object_detection_yolo,13:45:27.855163,13:45:27.889058,0.033895,796.59,3107.51,0.00,0.250000,0.020000,27.00,1120.00,0.00,48.26,28.70,7.00,4362.00,0.00,31.92,1.91,0.00075492,0.00081149
214,vehicle_analysis_postprocessing,13:45:27.894267,13:45:27.896006,0.001740,574.80,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,62.61,0.00,7.00,4362.00,0.00,32.87,0.00,0.00004614,0.00004836
214,mqtt_communication,13:45:27.897148,13:45:27.898266,0.001118,0.00,3107.51,0.00,0.000000,0.000000,27.00,1120.00,0.00,62.61,0.00,7.00,4362.00,0.00,32.87,0.00,0.00002966,0.00002994
215,lane_detection,13:45:27.925822,13:45:27.959018,0.033196,813.35,3107.51,0.00,0.250000,0.020000,27.00,1120.00,0.00,34.79,6.95,7.00,4362.00,0.00,32.55,-2.02,0.00062100,0.00067739
215,car_overlay_reconstruction,13:45:27.963274,13:45:27.966225,0.002951,677.81,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,38.27,0.00,7.00,4362.00,0.00,31.54,0.00,0.00005722,0.00006152
215,object_detection_yolo,13:45:27.967359,13:45:28.000805,0.033446,807.28,3107.51,0.00,0.260000,0.010000,27.00,1120.00,0.00,51.44,26.35,7.00,4362.00,0.00,31.77,0.46,0.00077306,0.00082952
215,vehicle_analysis_postprocessing,13:45:28.005034,13:45:28.006769,0.001735,576.46,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,64.61,0.00,7.00,4362.00,0.00,32.00,0.00,0.00004656,0.00004877
215,mqtt_communication,13:45:28.007946,13:45:28.014625,0.006680,748.56,3107.51,0.00,0.040000,0.010000,27.00,1120.00,0.00,45.78,0.00,8.00,4362.00,0.00,32.78,0.00,0.00014577,0.00015635
216,lane_detection,13:45:28.041757,13:45:28.075444,0.033687,801.50,3107.51,0.00,0.260000,0.010000,39.00,1120.00,0.00,34.63,7.79,8.00,4362.00,0.00,32.12,-1.34,0.00062465,0.00068117
216,car_overlay_reconstruction,13:45:28.079707,13:45:28.082680,0.002974,1345.19,3107.51,0.00,0.030000,0.010000,39.00,1120.00,0.00,38.53,0.00,8.00,4362.00,0.00,31.45,0.00,0.00005780,0.00006567
216,object_detection_yolo,13:45:28.083824,13:45:28.117376,0.033552,804.71,3107.51,0.00,0.260000,0.010000,39.00,1120.00,0.00,51.19,25.32,8.00,4362.00,0.00,31.54,0.17,0.00077100,0.00082749
216,vehicle_analysis_postprocessing,13:45:28.121711,13:45:28.123976,0.002265,441.51,3107.51,0.00,0.010000,0.000000,39.00,1120.00,0.00,63.85,0.00,8.00,4362.00,0.00,31.62,0.00,0.00006006,0.00006242
216,mqtt_communication,13:45:28.125140,13:45:28.126302,0.001162,860.37,3107.51,0.00,0.010000,0.000000,39.00,1120.00,0.00,63.85,0.00,8.00,4362.00,0.00,31.62,0.00,0.00003082,0.00003289
217,lane_detection,13:45:28.153878,13:45:28.199165,0.045287,817.01,3107.51,0.00,0.340000,0.030000,33.00,1120.00,0.00,33.44,4.24,7.50,4362.00,0.00,32.17,-2.60,0.00082533,0.00090257
217,car_overlay_reconstruction,13:45:28.203669,13:45:28.207388,0.003719,806.70,3107.51,0.00,0.030000,0.000000,27.00,1120.00,0.00,35.56,0.00,7.00,4362.00,0.00,30.87,0.00,0.00006862,0.00007490
217,object_detection_yolo,13:45:28.208761,13:45:28.249366,0.040605,788.09,3107.51,0.00,0.300000,0.020000,27.00,1120.00,0.00,44.37,25.13,7.00,4362.00,0.00,31.15,0.36,0.00085175,0.00091891
217,vehicle_analysis_postprocessing,13:45:28.256767,13:45:28.259474,0.002707,1108.33,3107.51,0.00,0.020000,0.010000,27.00,1120.00,0.00,56.94,0.00,7.00,4362.00,0.00,31.33,0.00,0.00006636,0.00007238
217,mqtt_communication,13:45:28.260862,13:45:28.262261,0.001400,714.53,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,56.94,0.00,7.00,4362.00,0.00,31.33,0.00,0.00003431,0.00003645
218,lane_detection,13:45:28.290135,13:45:28.336395,0.046259,799.84,3107.51,0.00,0.350000,0.020000,27.00,1120.00,0.00,33.15,5.01,7.00,4362.00,0.00,32.41,-2.11,0.00084244,0.00091992
218,car_overlay_reconstruction,13:45:28.340883,13:45:28.344506,0.003623,828.04,3107.51,0.00,0.030000,0.000000,27.00,1120.00,0.00,35.66,0.00,7.00,4362.00,0.00,31.35,0.00,0.00006744,0.00007369
218,object_detection_yolo,13:45:28.345868,13:45:28.381078,0.035210,795.23,3107.51,0.00,0.260000,0.020000,25.50,1120.00,0.00,48.94,26.57,6.50,4362.00,0.00,31.92,1.14,0.00079092,0.00084960
218,vehicle_analysis_postprocessing,13:45:28.385549,13:45:28.388670,0.003121,961.19,3107.51,0.00,0.020000,0.010000,24.00,1120.00,0.00,62.23,0.00,6.00,4362.00,0.00,32.49,0.00,0.00008212,0.00008824
218,mqtt_communication,13:45:28.389891,13:45:28.396142,0.006251,799.86,3107.51,0.00,0.040000,0.010000,24.00,1120.00,0.00,43.75,0.00,6.00,4362.00,0.00,31.81,0.00,0.00013121,0.00014168
219,lane_detection,13:45:28.423354,13:45:28.457719,0.034365,814.77,3107.51,0.00,0.260000,0.020000,24.00,1120.00,0.00,34.45,7.82,6.00,4362.00,0.00,32.70,-1.54,0.00064102,0.00069949
219,car_overlay_reconstruction,13:45:28.462097,13:45:28.465346,0.003249,615.50,3107.51,0.00,0.020000,0.000000,24.00,1120.00,0.00,38.36,0.00,6.00,4362.00,0.00,31.93,0.00,0.00006345,0.00006782
219,object_detection_yolo,13:45:28.466781,13:45:28.501091,0.034311,816.07,3107.51,0.00,0.270000,0.010000,24.00,1120.00,0.00,51.34,25.96,6.00,4362.00,0.00,32.01,0.17,0.00079446,0.00085291
219,vehicle_analysis_postprocessing,13:45:28.505295,13:45:28.507300,0.002005,498.73,3107.51,0.00,0.010000,0.000000,24.00,1120.00,0.00,64.32,0.00,6.00,4362.00,0.00,32.10,0.00,0.00005370,0.00005599
219,mqtt_communication,13:45:28.508423,13:45:28.509535,0.001112,0.00,3107.51,0.00,0.000000,0.000000,24.00,1120.00,0.00,54.28,-20.09,6.00,4362.00,0.00,31.76,-0.67,0.00002658,0.00002686
220,lane_detection,13:45:28.542555,13:45:28.578390,0.035835,809.27,3107.51,0.00,0.270000,0.020000,37.00,1120.00,0.00,34.55,7.62,9.00,4362.00,0.00,32.55,-0.10,0.00066785,0.00072846
220,car_overlay_reconstruction,13:45:28.582665,13:45:28.586221,0.003556,843.58,3107.51,0.00,0.030000,0.000000,37.00,1120.00,0.00,38.35,0.00,9.00,4362.00,0.00,32.50,0.00,0.00006999,0.00007622
220,object_detection_yolo,13:45:28.587373,13:45:28.621127,0.033754,829.53,3107.51,0.00,0.260000,0.020000,37.00,1120.00,0.00,51.06,25.42,9.00,4362.00,0.00,32.45,-0.11,0.00078300,0.00084131
220,vehicle_analysis_postprocessing,13:45:28.625276,13:45:28.628160,0.002883,1040.51,3107.51,0.00,0.020000,0.010000,37.00,1120.00,0.00,63.77,0.00,9.00,4362.00,0.00,32.39,0.00,0.00007702,0.00008308
220,mqtt_communication,13:45:28.629309,13:45:28.630493,0.001184,0.00,3107.51,0.00,0.000000,0.000000,37.00,1120.00,0.00,53.62,-20.31,9.00,4362.00,0.00,31.91,-0.97,0.00002812,0.00002842
221,lane_detection,13:45:28.663078,13:45:28.696823,0.033745,800.12,3107.51,0.00,0.250000,0.020000,32.00,1120.00,0.00,34.63,7.79,10.00,4362.00,0.00,32.16,-0.88,0.00062608,0.00068262
221,car_overlay_reconstruction,13:45:28.701031,13:45:28.703979,0.002948,678.47,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,38.53,0.00,11.00,4362.00,0.00,31.72,0.00,0.00005752,0.00006183
221,object_detection_yolo,13:45:28.705124,13:45:28.738707,0.033584,803.96,3107.51,0.00,0.250000,0.020000,27.00,1120.00,0.00,51.14,25.22,11.00,4362.00,0.00,32.30,1.15,0.00077837,0.00083486
221,vehicle_analysis_postprocessing,13:45:28.742931,13:45:28.745345,0.002414,828.59,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,63.75,0.00,11.00,4362.00,0.00,32.87,0.00,0.00006479,0.00006895
221,mqtt_communication,13:45:28.746547,13:45:28.747772,0.001225,1633.30,3107.51,0.00,0.010000,0.010000,27.00,1120.00,0.00,63.75,0.00,11.00,4362.00,0.00,32.87,0.00,0.00003287,0.00003673
222,lane_detection,13:45:28.768290,13:45:28.801467,0.033177,783.68,3107.51,0.00,0.250000,0.010000,27.00,1120.00,0.00,35.81,6.08,11.00,4362.00,0.00,32.64,-1.07,0.00063082,0.00068543
222,car_overlay_reconstruction,13:45:28.805689,13:45:28.808670,0.002982,670.77,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,38.85,0.00,11.00,4362.00,0.00,32.11,0.00,0.00005877,0.00006308
222,object_detection_yolo,13:45:28.809804,13:45:28.843395,0.033591,774.01,3107.51,0.00,0.250000,0.010000,27.00,1120.00,0.00,51.30,24.90,11.00,4362.00,0.00,32.01,-0.20,0.00077732,0.00083203
222,vehicle_analysis_postprocessing,13:45:28.847605,13:45:28.850006,0.002401,832.86,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,63.75,0.00,9.50,4362.00,0.00,31.91,0.00,0.00006381,0.00006797
222,mqtt_communication,13:45:28.851153,13:45:28.858563,0.007411,809.66,3107.51,0.00,0.050000,0.010000,33.00,1120.00,0.00,44.33,0.00,8.00,4362.00,0.00,31.25,0.00,0.00015558,0.00016812
223,lane_detection,13:45:28.885406,13:45:28.918520,0.033113,785.18,3107.51,0.00,0.240000,0.020000,39.00,1120.00,0.00,34.40,7.33,8.00,4362.00,0.00,32.27,-1.84,0.00061321,0.00066780
223,car_overlay_reconstruction,13:45:28.922730,13:45:28.925679,0.002950,1017.05,3107.51,0.00,0.020000,0.010000,39.00,1120.00,0.00,38.06,0.00,8.00,4362.00,0.00,31.35,0.00,0.00005687,0.00006295
223,object_detection_yolo,13:45:28.926812,13:45:28.960347,0.033534,805.15,3107.51,0.00,0.260000,0.010000,39.00,1120.00,0.00,51.53,26.93,8.00,4362.00,0.00,32.01,1.33,0.00077822,0.00083470
223,vehicle_analysis_postprocessing,13:45:28.964511,13:45:28.966902,0.002391,836.52,3107.51,0.00,0.020000,0.000000,39.00,1120.00,0.00,65.00,0.00,8.00,4362.00,0.00,32.68,0.00,0.00006487,0.00006903
223,mqtt_communication,13:45:28.968046,13:45:28.969169,0.001122,891.08,3107.51,0.00,0.010000,0.000000,39.00,1120.00,0.00,65.00,0.00,8.00,4362.00,0.00,32.68,0.00,0.00003045,0.00003251
224,lane_detection,13:45:28.996436,13:45:29.029546,0.033110,785.26,3107.51,0.00,0.240000,0.020000,33.00,1120.00,0.00,34.88,6.94,8.00,4362.00,0.00,32.11,-1.55,0.00061618,0.00067077
224,car_overlay_reconstruction,13:45:29.033806,13:45:29.040514,0.006708,894.47,3107.51,0.00,0.050000,0.010000,27.00,1120.00,0.00,35.66,0.00,8.00,4362.00,0.00,31.05,0.00,0.00012429,0.00013665
224,object_detection_yolo,13:45:29.041693,13:45:29.075275,0.033581,804.01,3107.51,0.00,0.260000,0.010000,27.00,1120.00,0.00,49.75,28.19,8.00,4362.00,0.00,32.25,2.41,0.00076494,0.00082143
224,vehicle_analysis_postprocessing,13:45:29.079454,13:45:29.082179,0.002724,1101.16,3107.51,0.00,0.020000,0.010000,27.00,1120.00,0.00,63.85,0.00,8.00,4362.00,0.00,33.45,0.00,0.00007363,0.00007966
224,mqtt_communication,13:45:29.083318,13:45:29.084486,0.001168,855.98,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,63.85,0.00,8.00,4362.00,0.00,33.45,0.00,0.00003158,0.00003365
225,lane_detection,13:45:29.111659,13:45:29.148372,0.036714,817.13,3107.51,0.00,0.270000,0.030000,27.00,1120.00,0.00,34.88,7.50,8.00,4362.00,0.00,32.12,-1.73,0.00068324,0.00074586
225,car_overlay_reconstruction,13:45:29.152632,13:45:29.161221,0.008589,815.02,3107.51,0.00,0.060000,0.010000,27.00,1120.00,0.00,34.69,0.00,8.00,4362.00,0.00,31.06,0.00,0.00015687,0.00017148
225,object_detection_yolo,13:45:29.162367,13:45:29.195822,0.033455,777.16,3107.51,0.00,0.250000,0.010000,32.00,1120.00,0.00,50.13,30.89,7.00,4362.00,0.00,32.02,1.91,0.00076342,0.00081810
225,vehicle_analysis_postprocessing,13:45:29.199973,13:45:29.203442,0.003469,864.80,3107.51,0.00,0.030000,0.000000,37.00,1120.00,0.00,65.58,0.00,6.00,4362.00,0.00,32.97,0.00,0.00009496,0.00010117
225,mqtt_communication,13:45:29.204591,13:45:29.205801,0.001210,826.46,3107.51,0.00,0.010000,0.000000,37.00,1120.00,0.00,65.58,0.00,6.00,4362.00,0.00,32.97,0.00,0.00003312,0.00003521
226,lane_detection,13:45:29.232754,13:45:29.267701,0.034947,772.60,3107.51,0.00,0.260000,0.010000,37.00,1120.00,0.00,34.82,7.61,6.00,4362.00,0.00,32.16,-0.31,0.00065026,0.00070710
226,car_overlay_reconstruction,13:45:29.272048,13:45:29.281540,0.009491,842.86,3107.51,0.00,0.070000,0.010000,37.00,1120.00,0.00,34.69,0.00,6.00,4362.00,0.00,31.35,0.00,0.00017413,0.00019075
226,object_detection_yolo,13:45:29.282710,13:45:29.316161,0.033451,807.14,3107.51,0.00,0.260000,0.010000,37.00,1120.00,0.00,49.60,29.83,6.00,4362.00,0.00,31.82,0.94,0.00075662,0.00081308
226,vehicle_analysis_postprocessing,13:45:29.320385,13:45:29.323810,0.003425,583.88,3107.51,0.00,0.020000,0.000000,37.00,1120.00,0.00,64.52,0.00,6.00,4362.00,0.00,32.29,0.00,0.00009211,0.00009653
226,mqtt_communication,13:45:29.324948,13:45:29.326164,0.001216,822.41,3107.51,0.00,0.010000,0.000000,37.00,1120.00,0.00,64.52,0.00,6.00,4362.00,0.00,32.29,0.00,0.00003270,0.00003478
227,lane_detection,13:45:29.353434,13:45:29.395081,0.041646,792.39,3107.51,0.00,0.300000,0.030000,30.50,1120.00,0.00,32.91,3.95,9.00,4362.00,0.00,31.54,-0.95,0.00074550,0.00081470
227,car_overlay_reconstruction,13:45:29.399629,13:45:29.403621,0.003992,751.53,3107.51,0.00,0.030000,0.000000,24.00,1120.00,0.00,34.88,0.00,9.00,4362.00,0.00,31.06,0.00,0.00007312,0.00007947
227,object_detection_yolo,13:45:29.405012,13:45:29.439893,0.034882,774.04,3107.51,0.00,0.260000,0.010000,24.00,1120.00,0.00,49.22,28.67,9.00,4362.00,0.00,32.16,2.20,0.00078856,0.00084538
227,vehicle_analysis_postprocessing,13:45:29.444117,13:45:29.446702,0.002585,773.71,3107.51,0.00,0.020000,0.000000,24.00,1120.00,0.00,63.56,0.00,9.00,4362.00,0.00,33.27,0.00,0.00006952,0.00007373
227,mqtt_communication,13:45:29.447847,13:45:29.449000,0.001153,867.49,3107.51,0.00,0.010000,0.000000,24.00,1120.00,0.00,63.56,0.00,9.00,4362.00,0.00,33.27,0.00,0.00003100,0.00003307
228,lane_detection,13:45:29.476237,13:45:29.510209,0.033971,794.79,3107.51,0.00,0.260000,0.010000,24.00,1120.00,0.00,34.74,6.65,9.00,4362.00,0.00,32.21,-1.57,0.00063178,0.00068837
228,car_overlay_reconstruction,13:45:29.514441,13:45:29.521600,0.007159,698.47,3107.51,0.00,0.050000,0.000000,24.00,1120.00,0.00,35.37,0.00,8.00,4362.00,0.00,31.25,0.00,0.00013247,0.00014317
228,object_detection_yolo,13:45:29.522749,13:45:29.556303,0.033554,804.67,3107.51,0.00,0.250000,0.020000,25.50,1120.00,0.00,49.04,27.34,7.00,4362.00,0.00,31.92,1.33,0.00075456,0.00081104
228,vehicle_analysis_postprocessing,13:45:29.560928,13:45:29.563493,0.002565,779.76,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,62.70,0.00,7.00,4362.00,0.00,32.59,0.00,0.00006789,0.00007210
228,mqtt_communication,13:45:29.564635,13:45:29.565755,0.001120,1785.57,3107.51,0.00,0.010000,0.010000,27.00,1120.00,0.00,62.70,0.00,7.00,4362.00,0.00,32.59,0.00,0.00002965,0.00003349
229,lane_detection,13:45:29.593142,13:45:29.629032,0.035891,780.14,3107.51,0.00,0.260000,0.020000,27.00,1120.00,0.00,34.79,7.72,7.00,4362.00,0.00,32.17,-1.45,0.00066764,0.00072650
229,car_overlay_reconstruction,13:45:29.633278,13:45:29.641894,0.008615,812.51,3107.51,0.00,0.060000,0.010000,27.00,1120.00,0.00,34.69,0.00,7.00,4362.00,0.00,31.16,0.00,0.00015758,0.00017221
229,object_detection_yolo,13:45:29.643074,13:45:29.676455,0.033381,778.89,3107.51,0.00,0.250000,0.010000,27.00,1120.00,0.00,49.51,29.63,7.00,4362.00,0.00,32.16,2.00,0.00075726,0.00081193
229,vehicle_analysis_postprocessing,13:45:29.681207,13:45:29.684368,0.003161,949.08,3107.51,0.00,0.020000,0.010000,27.00,1120.00,0.00,64.32,0.00,7.00,4362.00,0.00,33.16,0.00,0.00008560,0.00009173
229,mqtt_communication,13:45:29.685507,13:45:29.686708,0.001202,832.20,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,64.32,0.00,7.00,4362.00,0.00,33.16,0.00,0.00003254,0.00003462
230,lane_detection,13:45:29.714403,13:45:29.761288,0.046885,789.17,3107.51,0.00,0.340000,0.030000,39.00,1120.00,0.00,33.34,4.63,7.00,4362.00,0.00,32.25,-0.10,0.00085430,0.00093194
230,car_overlay_reconstruction,13:45:29.765824,13:45:29.769492,0.003668,817.92,3107.51,0.00,0.030000,0.000000,39.00,1120.00,0.00,35.66,0.00,7.00,4362.00,0.00,32.20,0.00,0.00006914,0.00007540
230,object_detection_yolo,13:45:29.770839,13:45:29.806002,0.035163,824.73,3107.51,0.00,0.260000,0.030000,39.00,1120.00,0.00,49.03,26.74,7.00,4362.00,0.00,32.01,-0.39,0.00079151,0.00085196
230,vehicle_analysis_postprocessing,13:45:29.810377,13:45:29.813990,0.003613,553.59,3107.51,0.00,0.020000,0.000000,39.00,1120.00,0.00,53.31,-18.16,7.00,4362.00,0.00,31.58,-0.47,0.00008520,0.00008966
230,mqtt_communication,13:45:29.821218,13:45:29.822576,0.001359,1472.20,3107.51,0.00,0.010000,0.010000,39.00,1120.00,0.00,44.23,0.00,7.00,4362.00,0.00,31.35,0.00,0.00002852,0.00003242
231,lane_detection,13:45:29.850109,13:45:29.895026,0.044916,779.23,3107.51,0.00,0.330000,0.020000,30.50,1120.00,0.00,32.71,4.54,8.00,4362.00,0.00,31.73,-1.15,0.00080400,0.00087758
231,car_overlay_reconstruction,13:45:29.902127,13:45:29.905835,0.003708,539.43,3107.51,0.00,0.020000,0.000000,22.00,1120.00,0.00,34.98,0.00,9.00,4362.00,0.00,31.16,0.00,0.00006812,0.00007261
231,object_detection_yolo,13:45:29.907154,13:45:29.942015,0.034860,803.20,3107.51,0.00,0.270000,0.010000,22.00,1120.00,0.00,49.27,28.58,9.00,4362.00,0.00,32.16,2.00,0.00078852,0.00084711
231,vehicle_analysis_postprocessing,13:45:29.946259,13:45:29.948632,0.002373,421.45,3107.51,0.00,0.010000,0.000000,22.00,1120.00,0.00,63.56,0.00,9.00,4362.00,0.00,33.16,0.00,0.00006375,0.00006613
231,mqtt_communication,13:45:29.949784,13:45:29.950952,0.001168,855.98,3107.51,0.00,0.010000,0.000000,22.00,1120.00,0.00,63.56,0.00,9.00,4362.00,0.00,33.16,0.00,0.00003139,0.00003346
232,lane_detection,13:45:29.978670,13:45:30.012091,0.033421,807.89,3107.51,0.00,0.250000,0.020000,22.00,1120.00,0.00,35.03,7.62,9.00,4362.00,0.00,32.06,-1.07,0.00062288,0.00067933
232,car_overlay_reconstruction,13:45:30.016336,13:45:30.024166,0.007830,766.25,3107.51,0.00,0.050000,0.010000,22.00,1120.00,0.00,35.66,0.00,8.00,4362.00,0.00,31.16,0.00,0.00014533,0.00015798
232,object_detection_yolo,13:45:30.025332,13:45:30.058723,0.033391,778.66,3107.51,0.00,0.250000,0.010000,24.50,1120.00,0.00,49.51,27.71,7.00,4362.00,0.00,32.06,1.81,0.00075662,0.00081129
232,vehicle_analysis_postprocessing,13:45:30.062974,13:45:30.065234,0.002259,885.15,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,63.37,0.00,7.00,4362.00,0.00,32.97,0.00,0.00006046,0.00006459
232,mqtt_communication,13:45:30.066380,13:45:30.067530,0.001150,0.00,3107.51,0.00,0.000000,0.000000,27.00,1120.00,0.00,63.37,0.00,7.00,4362.00,0.00,32.97,0.00,0.00003078,0.00003107
233,lane_detection,13:45:30.094862,13:45:30.143792,0.048930,797.05,3107.51,0.00,0.370000,0.020000,27.00,1120.00,0.00,33.39,4.72,7.00,4362.00,0.00,31.64,-1.36,0.00088395,0.00096566
233,car_overlay_reconstruction,13:45:30.148299,13:45:30.151227,0.002928,683.11,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,35.75,0.00,7.00,4362.00,0.00,30.97,0.00,0.00005426,0.00005856
233,object_detection_yolo,13:45:30.152349,13:45:30.185735,0.033386,808.72,3107.51,0.00,0.250000,0.020000,27.00,1120.00,0.00,50.09,28.67,7.00,4362.00,0.00,31.53,1.13,0.00075693,0.00081338
233,vehicle_analysis_postprocessing,13:45:30.189903,13:45:30.192177,0.002274,879.68,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,64.42,0.00,7.00,4362.00,0.00,32.10,0.00,0.00006096,0.00006509
233,mqtt_communication,13:45:30.193308,13:45:30.194419,0.001111,899.87,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,64.42,0.00,7.00,4362.00,0.00,32.10,0.00,0.00002979,0.00003185
234,lane_detection,13:45:30.221705,13:45:30.254767,0.033062,786.40,3107.51,0.00,0.250000,0.010000,39.00,1120.00,0.00,34.02,5.21,7.00,4362.00,0.00,33.32,-1.65,0.00061842,0.00067301
234,car_overlay_reconstruction,13:45:30.264267,13:45:30.267268,0.003001,999.75,3107.51,0.00,0.020000,0.010000,39.00,1120.00,0.00,36.62,0.00,7.00,4362.00,0.00,32.49,0.00,0.00005761,0.00006370
234,object_detection_yolo,13:45:30.268419,13:45:30.302216,0.033798,769.28,3107.51,0.00,0.250000,0.010000,39.00,1120.00,0.00,50.81,28.37,7.00,4362.00,0.00,32.30,-0.39,0.00078028,0.00083505
234,vehicle_analysis_postprocessing,13:45:30.306387,13:45:30.308725,0.002338,427.73,3107.51,0.00,0.010000,0.000000,39.00,1120.00,0.00,65.00,0.00,7.00,4362.00,0.00,32.11,0.00,0.00006306,0.00006543
234,mqtt_communication,13:45:30.309959,13:45:30.311088,0.001129,1771.62,3107.51,0.00,0.010000,0.010000,39.00,1120.00,0.00,65.00,0.00,7.00,4362.00,0.00,32.11,0.00,0.00003045,0.00003429
235,lane_detection,13:45:30.338233,13:45:30.373209,0.034977,800.53,3107.51,0.00,0.260000,0.020000,33.00,1120.00,0.00,34.94,7.05,8.00,4362.00,0.00,32.31,-2.13,0.00065331,0.00071193
235,car_overlay_reconstruction,13:45:30.377437,13:45:30.387498,0.010061,795.15,3107.51,0.00,0.070000,0.010000,27.00,1120.00,0.00,35.46,0.00,9.00,4362.00,0.00,31.16,0.00,0.00018619,0.00020296
235,object_detection_yolo,13:45:30.388772,13:45:30.422294,0.033522,805.44,3107.51,0.00,0.250000,0.020000,27.00,1120.00,0.00,50.27,29.62,9.00,4362.00,0.00,32.16,2.00,0.00076758,0.00082406
235,vehicle_analysis_postprocessing,13:45:30.426470,13:45:30.429173,0.002704,739.74,3107.51,0.00,0.020000,0.000000,27.00,1120.00,0.00,65.08,0.00,9.00,4362.00,0.00,33.16,0.00,0.00007378,0.00007802
235,mqtt_communication,13:45:30.430367,13:45:30.431547,0.001179,848.02,3107.51,0.00,0.010000,0.000000,27.00,1120.00,0.00,65.08,0.00,9.00,4362.00,0.00,33.16,0.00,0.00003218,0.00003426
236,lane_detection,13:45:30.458889,13:45:30.497183,0.038295,835.63,3107.51,0.00,0.290000,0.030000,27.00,1120.00,0.00,33.63,4.82,9.00,4362.00,0.00,32.22,-1.92,0.00070046,0.00076703
236,car_overlay_reconstruction,13:45:30.502938,13:45:30.509553,0.006615,907.07,3107.51,0.00,0.050000,0.010000,27.00,1120.00,0.00,36.04,0.00,9.00,4362.00,0.00,31.16,0.00,0.00012348,0.00013582
236,object_detection_yolo,13:45:30.510763,13:45:30.544446,0.033683,801.60,3107.51,0.00,0.250000,0.020000,29.50,1120.00,0.00,50.47,28.86,8.00,4362.00,0.00,32.02,1.71,0.00077180,0.00082831
236,vehicle_analysis_postprocessing,13:45:30.548714,13:45:30.551392,0.002678,1120.17,3107.51,0.00,0.020000,0.010000,32.00,1120.00,0.00,64.90,0.00,7.00,4362.00,0.00,32.87,0.00,0.00007274,0.00007875
