Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
168,car_overlay_reconstruction,10:30:01.990078,10:30:01.997900,0.007822,639.20,3068.34,0.00,0.050000,0.000000,12.00,1096.00,0.00,29.29,0.00,8.00,3209.62,0.00,32.50,0.00,0.00013425,0.00014509
168,object_detection_yolo,10:30:01.999119,10:30:02.037611,0.038491,805.37,3068.34,0.00,0.290000,0.020000,17.00,1096.00,0.00,41.47,24.36,8.00,3209.62,0.00,32.35,-0.30,0.00078928,0.00085401
168,vehicle_analysis_postprocessing,10:30:02.041945,10:30:02.047563,0.005619,711.89,3068.34,0.00,0.040000,0.000000,22.00,1096.00,0.00,45.95,0.00,8.00,3209.62,0.00,32.20,0.00,0.00012199,0.00013050
168,mqtt_communication,10:30:02.048820,10:30:02.050080,0.001259,794.07,3068.34,0.00,0.010000,0.000000,22.00,1096.00,0.00,45.95,0.00,8.00,3209.62,0.00,32.55,0.69,0.00002746,0.00002955
169,lane_detection,10:30:02.081912,10:30:02.161839,0.079927,813.24,3068.34,0.00,0.600000,0.050000,22.00,1096.00,0.00,29.68,-0.77,8.50,3209.06,0.00,32.99,-1.53,0.00139130,0.00152682
169,car_overlay_reconstruction,10:30:02.167459,10:30:02.171425,0.003966,756.37,3068.34,0.00,0.020000,0.010000,22.00,1096.00,0.00,29.29,0.00,9.00,3209.06,0.00,32.75,1.05,0.00006835,0.00007468
169,object_detection_yolo,10:30:02.175798,10:30:02.214710,0.038912,616.78,3068.34,0.00,0.220000,0.020000,19.00,1096.00,0.00,41.38,24.18,9.00,3209.06,0.00,33.13,-0.30,0.00080534,0.00085772
169,vehicle_analysis_postprocessing,10:30:02.219328,10:30:02.221476,0.002148,931.03,3068.34,0.00,0.020000,0.000000,16.00,1096.00,0.00,47.35,-12.24,9.00,3209.06,0.00,32.98,0.00,0.00004794,0.00005203
169,mqtt_communication,10:30:02.228411,10:30:02.229698,0.001287,777.30,3068.34,0.00,0.010000,0.000000,16.00,1096.00,0.00,41.24,0.00,9.00,3209.06,0.00,32.98,0.00,0.00002652,0.00002862
170,lane_detection,10:30:02.257678,10:30:02.336458,0.078780,634.68,3068.34,0.00,0.470000,0.030000,16.00,1096.00,0.00,29.72,-0.86,11.50,3210.25,1.19,33.47,0.77,0.00138284,0.00149140
170,car_overlay_reconstruction,10:30:02.341110,10:30:02.348417,0.007307,684.27,3068.34,0.00,0.050000,0.000000,18.00,1096.00,0.00,29.39,0.00,14.00,3210.25,0.00,33.85,0.00,0.00012836,0.00013908
170,object_detection_yolo,10:30:02.349637,10:30:02.388978,0.039340,813.41,3068.34,0.00,0.290000,0.030000,20.00,1096.00,0.00,40.79,22.81,14.00,3216.25,6.00,33.56,-0.59,0.00081253,0.00087924
170,vehicle_analysis_postprocessing,10:30:02.396272,10:30:02.398210,0.001938,516.09,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,52.20,0.00,14.00,3216.25,0.00,33.27,0.00,0.00004600,0.00004826
170,mqtt_communication,10:30:02.399412,10:30:02.400533,0.001121,892.41,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,44.41,-15.58,14.00,3216.25,0.00,33.27,0.00,0.00002418,0.00002624
171,lane_detection,10:30:02.433994,10:30:02.514346,0.080352,808.94,3068.34,0.00,0.610000,0.040000,20.00,1096.00,0.00,29.72,-0.68,12.50,3210.25,0.00,32.89,0.19,0.00139746,0.00153308
171,car_overlay_reconstruction,10:30:02.519070,10:30:02.522947,0.003877,515.84,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.43,0.10,11.00,3210.25,0.00,32.98,0.00,0.00006722,0.00007174
171,object_detection_yolo,10:30:02.529379,10:30:02.569527,0.040148,597.79,3068.34,0.00,0.230000,0.010000,20.00,1096.00,0.00,40.89,22.81,11.00,3216.25,6.00,33.61,1.25,0.00083079,0.00088348
171,vehicle_analysis_postprocessing,10:30:02.576561,10:30:02.578933,0.002371,843.42,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,52.29,0.00,11.00,3216.25,0.00,34.23,0.00,0.00005700,0.00006114
171,mqtt_communication,10:30:02.580339,10:30:02.581738,0.001399,714.78,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,44.51,-15.57,11.00,3216.25,0.00,34.23,0.00,0.00003060,0.00003273
172,lane_detection,10:30:02.614853,10:30:02.689654,0.074801,614.96,3068.34,0.00,0.430000,0.030000,20.00,1096.00,0.00,29.72,-0.68,10.50,3216.25,0.00,32.94,-0.11,0.00130207,0.00140253
172,car_overlay_reconstruction,10:30:02.697056,10:30:02.700368,0.003312,603.80,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.38,0.00,10.00,3216.25,0.00,32.89,0.00,0.00005729,0.00006168
172,object_detection_yolo,10:30:02.701691,10:30:02.745283,0.043591,573.51,3068.34,0.00,0.230000,0.020000,20.00,1096.00,0.00,39.88,21.00,10.00,3210.25,-6.00,32.98,0.19,0.00088228,0.00093761
172,vehicle_analysis_postprocessing,10:30:02.751153,10:30:02.758412,0.007259,688.83,3068.34,0.00,0.040000,0.010000,20.00,1096.00,0.00,50.38,0.00,10.00,3210.25,0.00,32.40,0.00,0.00016691,0.00017761
172,mqtt_communication,10:30:02.759988,10:30:02.761480,0.001492,0.00,3068.34,0.00,0.000000,0.000000,20.00,1096.00,0.00,42.39,-15.99,10.00,3210.25,0.00,32.40,0.00,0.00003100,0.00003137
173,lane_detection,10:30:02.795623,10:30:02.886378,0.090755,595.01,3068.34,0.00,0.510000,0.030000,20.00,1096.00,0.00,29.58,-0.57,10.50,3216.25,0.00,33.32,0.10,0.00158572,0.00170438
173,car_overlay_reconstruction,10:30:02.890950,10:30:02.894329,0.003379,591.87,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.29,0.00,11.00,3216.25,0.00,32.89,-0.95,0.00005837,0.00006277
173,object_detection_yolo,10:30:02.897375,10:30:02.935632,0.038257,601.20,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.96,25.34,11.00,3210.06,-6.19,33.42,2.01,0.00080111,0.00085155
173,vehicle_analysis_postprocessing,10:30:02.939996,10:30:02.941776,0.001779,562.01,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,54.63,0.00,11.00,3210.06,0.00,34.43,0.00,0.00004402,0.00004624
173,mqtt_communication,10:30:02.942979,10:30:02.948065,0.005086,589.83,3068.34,0.00,0.020000,0.010000,20.00,1096.00,0.00,41.16,0.00,11.00,3210.06,0.00,34.43,0.00,0.00010679,0.00011339
174,lane_detection,10:30:02.975739,10:30:03.043994,0.068255,600.69,3068.34,0.00,0.380000,0.030000,20.00,1096.00,0.00,29.92,-1.06,10.00,3210.06,0.00,32.51,-2.32,0.00118368,0.00127362
174,car_overlay_reconstruction,10:30:03.049722,10:30:03.053272,0.003550,563.45,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.39,0.00,10.00,3210.06,0.00,31.30,-0.10,0.00005984,0.00006428
174,object_detection_yolo,10:30:03.057596,10:30:03.095578,0.037982,579.21,3068.34,0.00,0.210000,0.010000,20.00,1096.00,0.00,42.29,25.80,10.00,3208.88,-1.19,31.97,1.43,0.00078348,0.00083207
174,vehicle_analysis_postprocessing,10:30:03.099796,10:30:03.101876,0.002079,1442.83,3068.34,0.00,0.020000,0.010000,20.00,1096.00,0.00,55.19,0.00,10.00,3208.88,0.00,32.69,0.00,0.00005075,0.00005661
174,mqtt_communication,10:30:03.103271,10:30:03.110494,0.007223,553.81,3068.34,0.00,0.040000,0.000000,20.00,1096.00,0.00,40.57,0.00,10.00,3208.88,0.00,32.69,0.00,0.00014697,0.00015589
175,lane_detection,10:30:03.138260,10:30:03.219677,0.081417,614.12,3068.34,0.00,0.460000,0.040000,20.00,1096.00,0.00,29.82,-0.87,6.00,3208.88,0.00,32.71,-2.90,0.00141416,0.00152338
175,car_overlay_reconstruction,10:30:03.224146,10:30:03.231305,0.007160,698.35,3068.34,0.00,0.040000,0.010000,20.00,1096.00,0.00,29.39,0.00,6.00,3208.88,0.00,31.25,0.00,0.00012061,0.00013128
175,object_detection_yolo,10:30:03.232493,10:30:03.276006,0.043513,597.52,3068.34,0.00,0.240000,0.020000,20.00,1096.00,0.00,41.52,24.26,6.00,3202.88,-6.00,32.60,2.69,0.00089587,0.00095295
175,vehicle_analysis_postprocessing,10:30:03.280314,10:30:03.282089,0.001774,563.60,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,53.65,0.00,6.00,3202.88,0.00,33.95,0.00,0.00004317,0.00004539
175,mqtt_communication,10:30:03.283252,10:30:03.290517,0.007265,550.60,3068.34,0.00,0.030000,0.010000,20.00,1096.00,0.00,40.66,0.00,6.00,3202.88,0.00,33.95,0.00,0.00015055,0.00015947
176,lane_detection,10:30:03.311012,10:30:03.397243,0.086231,603.03,3068.34,0.00,0.480000,0.040000,20.00,1096.00,0.00,30.06,-1.54,8.00,3202.88,0.00,32.60,-1.35,0.00150087,0.00161485
176,car_overlay_reconstruction,10:30:03.401784,10:30:03.405766,0.003983,753.24,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,29.39,0.19,8.00,3202.88,0.00,31.92,0.00,0.00006783,0.00007415
176,object_detection_yolo,10:30:03.409418,10:30:03.448369,0.038951,616.16,3068.34,0.00,0.230000,0.010000,20.00,1096.00,0.00,40.85,22.73,8.00,3202.88,0.00,32.25,0.67,0.00079097,0.00084337
176,vehicle_analysis_postprocessing,10:30:03.453789,10:30:03.458907,0.005118,781.57,3068.34,0.00,0.030000,0.010000,20.00,1096.00,0.00,52.22,0.00,8.00,3202.88,0.00,32.11,0.00,0.00011988,0.00012827
176,mqtt_communication,10:30:03.460065,10:30:03.461214,0.001149,870.55,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,52.22,0.00,8.00,3202.88,0.00,32.11,0.00,0.00002691,0.00002897
177,lane_detection,10:30:03.480879,10:30:03.547101,0.066222,619.13,3068.34,0.00,0.380000,0.030000,20.00,1096.00,0.00,30.40,-1.83,7.00,3202.88,0.00,32.41,-0.76,0.00115542,0.00124485
177,car_overlay_reconstruction,10:30:03.553493,10:30:03.560374,0.006881,726.69,3068.34,0.00,0.040000,0.010000,20.00,1096.00,0.00,29.48,0.00,7.00,3202.88,0.00,31.74,0.00,0.00011701,0.00012762
177,object_detection_yolo,10:30:03.561610,10:30:03.599790,0.038180,602.41,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.85,24.74,7.00,3202.88,0.00,32.50,1.53,0.00078859,0.00083902
177,vehicle_analysis_postprocessing,10:30:03.604197,10:30:03.611088,0.006891,580.51,3068.34,0.00,0.040000,0.000000,20.00,1096.00,0.00,43.46,0.00,7.00,3202.88,0.00,33.27,0.00,0.00014686,0.00015569
177,mqtt_communication,10:30:03.612317,10:30:03.613488,0.001171,0.00,3068.34,0.00,0.000000,0.000000,20.00,1096.00,0.00,43.46,0.00,7.00,3202.88,0.00,33.17,-0.19,0.00002493,0.00002523
178,lane_detection,10:30:03.644597,10:30:03.731237,0.086640,600.18,3068.34,0.00,0.490000,0.030000,20.00,1096.00,0.00,29.72,-0.48,8.00,3202.88,0.00,32.12,-1.92,0.00148837,0.00160245
178,car_overlay_reconstruction,10:30:03.735598,10:30:03.741943,0.006344,630.49,3068.34,0.00,0.040000,0.000000,20.00,1096.00,0.00,29.48,0.00,8.00,3202.88,0.00,31.25,0.00,0.00010704,0.00011574
178,object_detection_yolo,10:30:03.743169,10:30:03.781461,0.038292,600.64,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.76,24.55,8.00,3202.88,0.00,32.31,2.11,0.00078782,0.00083827
178,vehicle_analysis_postprocessing,10:30:03.785686,10:30:03.791061,0.005375,558.15,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,45.20,0.00,8.00,3202.88,0.00,33.36,0.00,0.00011729,0.00012397
178,mqtt_communication,10:30:03.792487,10:30:03.793784,0.001296,771.44,3068.34,0.00,0.000000,0.010000,20.00,1096.00,0.00,45.20,0.00,8.00,3202.88,0.00,33.46,0.20,0.00002832,0.00003042
179,lane_detection,10:30:03.826450,10:30:03.913434,0.086984,586.31,3068.34,0.00,0.480000,0.030000,20.00,1096.00,0.00,29.73,-0.68,7.00,3202.44,-0.44,32.13,-1.74,0.00149449,0.00160688
179,car_overlay_reconstruction,10:30:03.919541,10:30:03.922831,0.003291,607.78,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.39,0.00,7.00,3202.44,0.00,31.25,0.00,0.00005543,0.00005981
179,object_detection_yolo,10:30:03.924004,10:30:03.962883,0.038879,565.86,3068.34,0.00,0.210000,0.010000,20.00,1096.00,0.00,41.85,24.93,7.00,3202.44,0.00,31.58,0.66,0.00079310,0.00084192
179,vehicle_analysis_postprocessing,10:30:03.967279,10:30:03.971896,0.004617,433.16,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,45.88,0.00,7.00,3202.44,0.00,31.91,0.00,0.00009977,0.00010448
179,mqtt_communication,10:30:03.973148,10:30:03.974343,0.001195,1674.04,3068.34,0.00,0.010000,0.010000,20.00,1096.00,0.00,45.88,0.00,6.00,3202.44,0.00,31.63,-0.56,0.00002572,0.00002958
180,lane_detection,10:30:04.005276,10:30:04.073949,0.068673,597.03,3068.34,0.00,0.380000,0.030000,20.00,1096.00,0.00,29.72,-0.67,6.00,3202.44,0.00,32.17,-1.84,0.00118075,0.00127079
180,car_overlay_reconstruction,10:30:04.079688,10:30:04.082799,0.003111,642.85,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.39,0.00,6.00,3202.44,0.00,31.25,0.00,0.00005241,0.00005674
180,object_detection_yolo,10:30:04.083946,10:30:04.121974,0.038029,604.81,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,42.24,25.70,6.00,3202.44,0.00,31.68,0.85,0.00078086,0.00083125
180,vehicle_analysis_postprocessing,10:30:04.126281,10:30:04.132531,0.006251,479.95,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,43.85,0.00,6.00,3202.44,0.00,32.11,0.00,0.00013188,0.00013877
180,mqtt_communication,10:30:04.133764,10:30:04.134930,0.001166,857.91,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,43.85,0.00,6.00,3202.44,0.00,31.88,-0.46,0.00002452,0.00002659
181,lane_detection,10:30:04.169521,10:30:04.253324,0.083803,608.57,3068.34,0.00,0.480000,0.030000,20.00,1096.00,0.00,29.73,-0.68,5.00,3234.56,32.12,33.18,0.97,0.00146430,0.00157589
181,car_overlay_reconstruction,10:30:04.260178,10:30:04.264137,0.003958,757.92,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,29.39,0.00,5.00,3234.56,0.00,33.66,0.00,0.00006932,0.00007564
181,object_detection_yolo,10:30:04.265512,10:30:04.305483,0.039970,600.44,3068.34,0.00,0.230000,0.010000,20.00,1096.00,0.00,41.29,23.80,5.00,3234.56,0.00,33.03,-1.26,0.00082511,0.00087775
181,vehicle_analysis_postprocessing,10:30:04.310130,10:30:04.314023,0.003893,513.72,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,45.68,0.00,8.00,3234.56,0.00,32.40,0.00,0.00008443,0.00008896
181,mqtt_communication,10:30:04.315454,10:30:04.320174,0.004720,635.60,3068.34,0.00,0.020000,0.010000,20.00,1096.00,0.00,45.68,0.00,8.00,3234.56,0.00,32.59,0.00,0.00010262,0.00010913
182,lane_detection,10:30:04.352062,10:30:04.439444,0.087382,606.53,3068.34,0.00,0.480000,0.050000,20.00,1096.00,0.00,29.77,-0.57,8.00,3234.56,0.00,32.12,-1.73,0.00150226,0.00161831
182,car_overlay_reconstruction,10:30:04.443763,10:30:04.446793,0.003030,330.08,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,29.48,0.00,8.00,3234.56,0.00,31.25,0.00,0.00005111,0.00005365
182,object_detection_yolo,10:30:04.452370,10:30:04.491763,0.039394,583.85,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,39.98,20.99,7.00,3234.56,0.00,32.31,2.11,0.00079105,0.00084178
182,vehicle_analysis_postprocessing,10:30:04.497206,10:30:04.502532,0.005326,563.30,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,50.48,0.00,6.00,3234.56,0.00,32.78,0.00,0.00012318,0.00012984
182,mqtt_communication,10:30:04.504087,10:30:04.505530,0.001443,692.82,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,50.48,0.00,6.00,3234.56,0.00,32.78,0.00,0.00003338,0.00003552
183,lane_detection,10:30:04.540122,10:30:04.612163,0.072041,610.76,3068.34,0.00,0.410000,0.030000,20.00,1096.00,0.00,29.68,-0.39,6.00,3240.56,0.00,32.51,1.14,0.00124443,0.00134064
183,car_overlay_reconstruction,10:30:04.616501,10:30:04.623289,0.006788,589.32,3068.34,0.00,0.030000,0.010000,20.00,1096.00,0.00,29.48,0.00,6.00,3240.56,0.00,32.60,0.00,0.00011705,0.00012586
183,object_detection_yolo,10:30:04.624683,10:30:04.663093,0.038410,598.80,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.61,24.26,9.00,3234.56,-6.00,32.64,0.09,0.00079225,0.00084273
183,vehicle_analysis_postprocessing,10:30:04.667369,10:30:04.669274,0.001905,525.01,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,48.41,-10.67,12.00,3234.56,0.00,32.69,0.00,0.00004291,0.00004516
183,mqtt_communication,10:30:04.673551,10:30:04.674764,0.001213,0.00,3068.34,0.00,0.000000,0.000000,20.00,1096.00,0.00,43.07,0.00,12.00,3234.56,0.00,32.69,0.00,0.00002552,0.00002583
184,lane_detection,10:30:04.700081,10:30:04.777989,0.077908,603.28,3068.34,0.00,0.440000,0.030000,20.00,1096.00,0.00,30.11,-1.26,12.00,3234.56,0.00,32.41,-0.39,0.00135289,0.00145590
184,car_overlay_reconstruction,10:30:04.782302,10:30:04.785545,0.003243,616.72,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.48,0.00,12.00,3234.56,0.00,32.21,0.00,0.00005557,0.00005994
184,object_detection_yolo,10:30:04.786800,10:30:04.825194,0.038394,599.06,3068.34,0.00,0.210000,0.020000,20.00,1096.00,0.00,42.00,25.03,10.00,3234.56,0.00,33.08,1.74,0.00080065,0.00085113
184,vehicle_analysis_postprocessing,10:30:04.829473,10:30:04.841910,0.012436,562.88,3068.34,0.00,0.060000,0.010000,20.00,1096.00,0.00,43.95,0.00,8.00,3234.56,0.00,32.40,0.00,0.00026372,0.00027927
184,mqtt_communication,10:30:04.843144,10:30:04.844322,0.001178,848.88,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,43.95,0.00,8.00,3234.56,0.00,32.40,0.00,0.00002498,0.00002705
185,lane_detection,10:30:04.866224,10:30:04.934657,0.068433,599.12,3068.34,0.00,0.380000,0.030000,20.00,1096.00,0.00,29.82,-0.87,8.00,3234.56,0.00,31.79,-1.26,0.00117112,0.00126110
185,car_overlay_reconstruction,10:30:04.941444,10:30:04.944702,0.003258,613.83,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.39,0.00,8.00,3234.56,0.00,31.16,0.00,0.00005480,0.00005917
185,object_detection_yolo,10:30:04.945915,10:30:04.984246,0.038332,600.03,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.91,25.04,6.50,3234.56,0.00,31.73,1.14,0.00078407,0.00083453
185,vehicle_analysis_postprocessing,10:30:04.988604,10:30:04.991000,0.002396,417.43,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,48.32,-12.22,5.00,3234.56,0.00,32.30,0.00,0.00005365,0.00005603
185,mqtt_communication,10:30:04.996983,10:30:05.001549,0.004567,437.93,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,42.21,0.00,5.00,3234.56,0.00,32.90,0.00,0.00009529,0.00009998
186,lane_detection,10:30:05.029115,10:30:05.101224,0.072108,610.19,3068.34,0.00,0.410000,0.030000,20.00,1096.00,0.00,29.72,-0.67,5.00,3188.06,-46.50,32.60,-2.70,0.00124840,0.00134463
186,car_overlay_reconstruction,10:30:05.105586,10:30:05.108931,0.003345,597.86,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.39,0.00,5.00,3188.06,0.00,31.25,0.00,0.00005635,0.00006074
186,object_detection_yolo,10:30:05.110103,10:30:05.148111,0.038008,605.14,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.95,25.12,5.50,3188.06,0.00,32.11,1.72,0.00078196,0.00083234
186,vehicle_analysis_postprocessing,10:30:05.152579,10:30:05.162650,0.010070,595.81,3068.34,0.00,0.050000,0.010000,20.00,1096.00,0.00,45.49,0.00,6.00,3188.06,0.00,32.01,0.00,0.00021678,0.00022996
186,mqtt_communication,10:30:05.163884,10:30:05.165114,0.001229,0.00,3068.34,0.00,0.000000,0.000000,20.00,1096.00,0.00,45.49,0.00,6.00,3188.06,0.00,32.01,0.00,0.00002646,0.00002677
187,lane_detection,10:30:05.192458,10:30:05.276640,0.084183,605.83,3068.34,0.00,0.480000,0.030000,20.00,1096.00,0.00,29.77,-0.57,6.00,3188.06,0.00,32.17,-0.87,0.00144856,0.00156025
187,car_overlay_reconstruction,10:30:05.282200,10:30:05.285804,0.003604,554.88,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.48,0.00,6.00,3188.06,0.00,31.74,0.00,0.00006130,0.00006575
187,object_detection_yolo,10:30:05.287074,10:30:05.325848,0.038774,593.18,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.90,24.84,7.00,3188.06,0.00,31.92,0.37,0.00079514,0.00084571
187,vehicle_analysis_postprocessing,10:30:05.330212,10:30:05.332194,0.001982,504.61,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,47.45,-13.75,8.00,3188.06,0.00,32.20,0.19,0.00004385,0.00004612
187,mqtt_communication,10:30:05.342103,10:30:05.343279,0.001177,849.91,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,40.57,0.00,8.00,3188.06,0.00,32.30,0.00,0.00002382,0.00002589
188,lane_detection,10:30:05.362985,10:30:05.427292,0.064307,590.91,3068.34,0.00,0.370000,0.010000,20.00,1096.00,0.00,30.07,-1.35,8.00,3188.06,0.00,32.31,-1.92,0.00111427,0.00119789
188,car_overlay_reconstruction,10:30:05.431666,10:30:05.434762,0.003096,322.99,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,29.44,0.10,8.00,3188.06,0.00,31.35,0.00,0.00005228,0.00005483
188,object_detection_yolo,10:30:05.442348,10:30:05.480431,0.038083,603.94,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.56,24.16,7.00,3188.06,0.00,32.36,2.01,0.00078200,0.00083240
188,vehicle_analysis_postprocessing,10:30:05.484697,10:30:05.486562,0.001865,536.08,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,53.64,0.00,6.00,3188.06,0.00,33.36,0.00,0.00004508,0.00004733
188,mqtt_communication,10:30:05.487803,10:30:05.488983,0.001179,848.02,3068.34,0.00,0.000000,0.010000,20.00,1096.00,0.00,53.64,0.00,6.00,3188.06,0.00,33.36,0.00,0.00002850,0.00003057
189,lane_detection,10:30:05.519279,10:30:05.589722,0.070444,610.42,3068.34,0.00,0.400000,0.030000,20.00,1096.00,0.00,30.01,-1.06,6.00,3188.06,0.00,32.02,-1.54,0.00121391,0.00130794
189,car_overlay_reconstruction,10:30:05.594125,10:30:05.597314,0.003190,627.04,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.48,0.00,6.00,3188.06,0.00,31.21,-0.10,0.00005377,0.00005812
189,object_detection_yolo,10:30:05.603596,10:30:05.642242,0.038646,621.02,3068.34,0.00,0.230000,0.010000,20.00,1096.00,0.00,41.91,24.86,6.00,3188.06,0.00,32.31,2.30,0.00079678,0.00084910
189,vehicle_analysis_postprocessing,10:30:05.646596,10:30:05.648378,0.001782,1122.22,3068.34,0.00,0.010000,0.010000,20.00,1096.00,0.00,54.34,0.00,7.00,3188.06,0.00,33.46,0.00,0.00004347,0.00004747
189,mqtt_communication,10:30:05.649593,10:30:05.650912,0.001319,758.19,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,54.34,0.00,7.00,3188.06,0.00,33.46,0.00,0.00003217,0.00003428
190,lane_detection,10:30:05.680863,10:30:05.750277,0.069414,605.07,3068.34,0.00,0.400000,0.020000,20.00,1096.00,0.00,30.06,-1.16,7.00,3188.06,0.00,32.65,-0.28,0.00120924,0.00130124
190,car_overlay_reconstruction,10:30:05.754849,10:30:05.758294,0.003445,870.79,3068.34,0.00,0.020000,0.010000,20.00,1096.00,0.00,29.48,0.00,7.00,3188.06,0.00,32.22,-0.58,0.00005905,0.00006525
190,object_detection_yolo,10:30:05.764842,10:30:05.804530,0.039688,604.71,3068.34,0.00,0.210000,0.030000,20.00,1096.00,0.00,41.04,23.12,7.00,3187.94,-0.12,33.09,2.30,0.00081724,0.00086982
190,vehicle_analysis_postprocessing,10:30:05.808876,10:30:05.810992,0.002115,472.70,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,52.60,0.00,7.00,3187.94,0.00,34.23,0.00,0.00005103,0.00005334
190,mqtt_communication,10:30:05.812236,10:30:05.813531,0.001296,771.72,3068.34,0.00,0.010000,0.000000,20.00,1096.00,0.00,52.60,0.00,7.50,3187.94,0.00,34.23,0.00,0.00003126,0.00003336
191,lane_detection,10:30:05.833157,10:30:05.911494,0.078337,599.97,3068.34,0.00,0.440000,0.030000,20.00,1096.00,0.00,30.59,-2.22,8.00,3187.88,-0.06,32.60,-2.89,0.00137519,0.00147831
191,car_overlay_reconstruction,10:30:05.915775,10:30:05.919249,0.003473,575.82,3068.34,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.48,0.00,8.00,3187.88,0.00,31.21,0.10,0.00005855,0.00006298
191,object_detection_yolo,10:30:05.925268,10:30:05.963697,0.038429,598.51,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,41.57,24.16,8.00,3187.88,0.00,31.97,1.43,0.00078498,0.00083547
191,vehicle_analysis_postprocessing,10:30:05.967988,10:30:05.970183,0.002195,911.01,3068.34,0.00,0.010000,0.010000,20.00,1096.00,0.00,53.65,0.00,8.00,3187.88,0.00,32.69,0.00,0.00005265,0.00005675
191,mqtt_communication,10:30:05.971357,10:30:05.972576,0.001218,0.00,3068.34,0.00,0.000000,0.000000,20.00,1096.00,0.00,53.65,0.00,8.00,3187.88,0.00,32.69,0.00,0.00002922,0.00002952
192,lane_detection,10:30:05.992352,10:30:06.057767,0.065415,596.20,3068.34,0.00,0.370000,0.020000,20.00,1096.00,0.00,30.64,-2.32,7.00,3187.88,0.00,32.07,-1.63,0.00113954,0.00122521
192,car_overlay_reconstruction,10:30:06.063778,10:30:06.069303,0.005524,543.07,3068.34,0.00,0.030000,0.000000,20.00,1096.00,0.00,29.48,0.00,7.00,3187.38,-0.50,31.25,0.00,0.00009320,0.00009992
192,object_detection_yolo,10:30:06.070581,10:30:06.108866,0.038285,600.76,3068.34,0.00,0.220000,0.010000,20.00,1096.00,0.00,42.44,25.90,7.00,3187.38,0.00,32.70,2.88,0.00079899,0.00084944
