timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-04T17:54:07,codecarbon,63119bc1-5b54-4085-b7ed-24a75f57a719,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,191.08341266300022,0.002727933466020876,1.4276139556037404e-05,42.5,60.9501087387094,47.12399196624756,0.0022551731343645994,0.0034929147387740053,0.0025004303992894944,0.008248518272428099,Italy,ITA,,,,Linux-6.8.0-86-generic-x86_64-with-glibc2.17,3.8.20,2.8.3,16,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,2 x Quadro P4000,,,125.66397857666016,machine,N,1.0
