Frame,Processing Time
0,0.21852493286132812
1,0.12374210357666016
2,0.13728857040405273
3,0.12932872772216797
4,0.12665581703186035
5,0.12618732452392578
6,0.12595868110656738
7,0.13265514373779297
8,0.12496113777160645
9,0.12519478797912598
10,0.12783265113830566
11,0.12851595878601074
12,0.13027024269104004
13,0.1329202651977539
14,0.13274145126342773
15,0.135697603225708
16,0.12499499320983887
17,0.1307218074798584
18,0.12326431274414062
19,0.12705063819885254
20,0.12540817260742188
21,0.12196469306945801
22,0.12907791137695312
23,0.12674450874328613
24,0.12537837028503418
25,0.12729406356811523
26,0.12641215324401855
27,0.13050055503845215
28,0.12203335762023926
29,0.1272263526916504
30,0.12260031700134277
31,0.12216305732727051
32,0.13311004638671875
33,0.1340482234954834
34,0.1339869499206543
35,0.12738370895385742
36,0.12045121192932129
37,0.11211633682250977
38,0.11017012596130371
39,0.1153876781463623
40,0.1190180778503418
41,0.11341118812561035
42,0.1128232479095459
43,0.11522650718688965
44,0.11088299751281738
45,0.1150662899017334
46,0.13289380073547363
47,0.11430978775024414
48,0.11328816413879395
49,0.1159052848815918
50,0.1147463321685791
51,0.11531186103820801
52,0.11367535591125488
53,0.11635279655456543
54,0.12427282333374023
55,0.11728596687316895
56,0.11400675773620605
57,0.11557412147521973
58,0.12244987487792969
59,0.11360812187194824
60,0.11368942260742188
61,0.11605238914489746
62,0.13216876983642578
63,0.1254262924194336
64,0.1154782772064209
65,0.12704920768737793
66,0.12198042869567871
67,0.1241607666015625
68,0.1206064224243164
69,0.12853312492370605
70,0.12184810638427734
71,0.11899495124816895
72,0.12306547164916992
73,0.1343555450439453
74,0.12387537956237793
75,0.12151050567626953
76,0.1363067626953125
77,0.12441158294677734
78,0.1252150535583496
79,0.1115102767944336
80,0.13015127182006836
81,0.1207420825958252
82,0.12219810485839844
83,0.11862611770629883
84,0.11957645416259766
85,0.12146711349487305
86,0.11927366256713867
87,0.12245774269104004
88,0.12756848335266113
89,0.12093091011047363
90,0.12454366683959961
91,0.12709355354309082
92,0.12054657936096191
93,0.12463617324829102
94,0.1208188533782959
95,0.12565159797668457
96,0.12417840957641602
97,0.12110018730163574
98,0.1271364688873291
