Frame,Processing Time
0,0.21697282791137695
1,0.12126898765563965
2,0.14266300201416016
3,0.1321277618408203
4,0.13978338241577148
5,0.1304912567138672
6,0.12429404258728027
7,0.11179399490356445
8,0.13642454147338867
9,0.12659692764282227
10,0.1373910903930664
11,0.13321495056152344
12,0.11838340759277344
13,0.12245607376098633
14,0.12162351608276367
15,0.13340377807617188
16,0.12018942832946777
17,0.12305641174316406
18,0.12320780754089355
19,0.12764620780944824
20,0.13276982307434082
21,0.11811065673828125
22,0.11642742156982422
23,0.11800026893615723
24,0.12072968482971191
25,0.12006092071533203
26,0.12710285186767578
27,0.11729788780212402
28,0.12988710403442383
29,0.1280524730682373
30,0.1216437816619873
31,0.12160801887512207
32,0.12044382095336914
33,0.1155550479888916
34,0.1323719024658203
35,0.12250041961669922
36,0.10588836669921875
37,0.11046028137207031
38,0.11243534088134766
39,0.1061711311340332
40,0.1140906810760498
41,0.11677050590515137
42,0.12125444412231445
43,0.10824346542358398
44,0.11386251449584961
45,0.11812949180603027
46,0.11397457122802734
47,0.11794376373291016
48,0.10898089408874512
49,0.11344265937805176
50,0.11240530014038086
51,0.11231517791748047
52,0.11234021186828613
53,0.11223316192626953
54,0.10947918891906738
55,0.11195540428161621
56,0.1137087345123291
57,0.11375236511230469
58,0.11548423767089844
59,0.11483001708984375
60,0.12102055549621582
61,0.12161970138549805
62,0.1347033977508545
63,0.1220850944519043
64,0.12146401405334473
65,0.11922216415405273
66,0.1197361946105957
67,0.11711525917053223
68,0.1058051586151123
69,0.12257528305053711
70,0.12718915939331055
71,0.12527036666870117
72,0.12284111976623535
73,0.1253061294555664
74,0.11965823173522949
75,0.12333464622497559
76,0.12905335426330566
77,0.1253490447998047
78,0.128037691116333
79,0.12636351585388184
80,0.12115693092346191
81,0.1252143383026123
82,0.13283538818359375
83,0.11383271217346191
84,0.11973690986633301
85,0.12563323974609375
86,0.10738658905029297
87,0.1238398551940918
88,0.1192772388458252
89,0.13147521018981934
90,0.12635231018066406
91,0.12383174896240234
92,0.12737321853637695
93,0.1258993148803711
94,0.12584948539733887
95,0.12497115135192871
96,0.126206636428833
97,0.12680506706237793
98,0.12503862380981445
99,0.12201428413391113
100,0.12571501731872559
101,0.12391185760498047
102,0.12225961685180664
103,0.12266135215759277
104,0.11489057540893555
105,0.11786961555480957
106,0.12116765975952148
107,0.1149587631225586
108,0.131195068359375
109,0.12034249305725098
110,0.12469649314880371
111,0.12163519859313965
112,0.12407422065734863
113,0.11998248100280762
114,0.12120676040649414
115,0.12457919120788574
116,0.1341390609741211
117,0.13464045524597168
118,0.12046337127685547
119,0.12232661247253418
120,0.13741040229797363
121,0.12119364738464355
122,0.12116408348083496
123,0.12922000885009766
124,0.1240684986114502
125,0.12472128868103027
126,0.12055397033691406
127,0.12658286094665527
128,0.1206059455871582
129,0.11989879608154297
130,0.12236523628234863
131,0.12989068031311035
132,0.13437747955322266
133,0.11850929260253906
134,0.1262524127960205
135,0.12390637397766113
136,0.1081845760345459
137,0.12533926963806152
138,0.1281440258026123
139,0.12516427040100098
140,0.12306332588195801
141,0.13362479209899902
142,0.1363532543182373
143,0.1238863468170166
144,0.1260390281677246
145,0.12659239768981934
146,0.12856149673461914
147,0.13498806953430176
148,0.12438845634460449
149,0.12249135971069336
150,0.1365823745727539
151,0.12044858932495117
152,0.12841391563415527
153,0.12723684310913086
154,0.12366247177124023
155,0.12456846237182617
156,0.12343311309814453
157,0.11716485023498535
158,0.12641024589538574
159,0.12910723686218262
160,0.12467288970947266
161,0.13175249099731445
162,0.13464927673339844
163,0.12373495101928711
164,0.1287984848022461
165,0.13512587547302246
166,0.12321949005126953
167,0.12267160415649414
168,0.11919450759887695
169,0.12099909782409668
170,0.10451579093933105
171,0.12087678909301758
172,0.1103215217590332
173,0.11902260780334473
174,0.10671210289001465
175,0.10779452323913574
176,0.12055850028991699
177,0.1070258617401123
178,0.10038018226623535
179,0.10749149322509766
180,0.11129045486450195
181,0.1168982982635498
182,0.11078381538391113
183,0.1154930591583252
184,0.11451053619384766
185,0.11377167701721191
186,0.11642861366271973
187,0.11191463470458984
188,0.11925411224365234
189,0.11602067947387695
190,0.1179952621459961
191,0.12292885780334473
192,0.11749458312988281
193,0.1135101318359375
194,0.11197853088378906
195,0.12068748474121094
196,0.11088013648986816
197,0.11270618438720703
198,0.11501240730285645
199,0.12243962287902832
200,0.12419986724853516
201,0.11140942573547363
202,0.12534236907958984
203,0.11721634864807129
