Frame,Processing Time
0,0.22807860374450684
1,0.11490297317504883
2,0.11083817481994629
3,0.12180018424987793
4,0.10593414306640625
5,0.10512280464172363
6,0.10317087173461914
7,0.10441946983337402
8,0.10457134246826172
9,0.12381863594055176
10,0.1253974437713623
11,0.10277414321899414
12,0.11103224754333496
13,0.1128392219543457
14,0.1259305477142334
15,0.11638355255126953
16,0.12203288078308105
17,0.10525202751159668
18,0.12895464897155762
19,0.1325061321258545
20,0.12176299095153809
21,0.11572623252868652
22,0.10476446151733398
23,0.12698864936828613
24,0.10545969009399414
25,0.10450077056884766
26,0.11975240707397461
27,0.10709381103515625
28,0.11312150955200195
29,0.1051788330078125
30,0.1048283576965332
31,0.10319232940673828
32,0.10531044006347656
33,0.1176609992980957
34,0.10527229309082031
35,0.10645937919616699
36,0.10672688484191895
37,0.11540508270263672
38,0.10293245315551758
39,0.10427093505859375
40,0.10270285606384277
41,0.12001705169677734
42,0.10399031639099121
43,0.12569117546081543
44,0.11326265335083008
45,0.10875892639160156
46,0.10345339775085449
47,0.10441064834594727
48,0.10471940040588379
49,0.10295629501342773
50,0.10541319847106934
51,0.10609102249145508
52,0.10454058647155762
53,0.10299491882324219
54,0.10219526290893555
55,0.10381245613098145
56,0.10529780387878418
57,0.1042776107788086
58,0.1269834041595459
59,0.11286187171936035
60,0.10391616821289062
61,0.10549807548522949
62,0.10553503036499023
63,0.1052238941192627
64,0.10322809219360352
65,0.10494804382324219
66,0.10670113563537598
67,0.1053626537322998
68,0.10413408279418945
69,0.10379147529602051
70,0.10752391815185547
71,0.10268354415893555
72,0.11865043640136719
73,0.10375070571899414
74,0.10167431831359863
75,0.10016798973083496
76,0.11519551277160645
77,0.10497188568115234
78,0.10386896133422852
79,0.10003876686096191
80,0.10123682022094727
81,0.10296869277954102
82,0.10065484046936035
83,0.09926247596740723
84,0.1106727123260498
85,0.1002192497253418
86,0.10286092758178711
87,0.10474014282226562
88,0.10926651954650879
89,0.1010444164276123
90,0.10602664947509766
91,0.11122512817382812
92,0.10976171493530273
93,0.10874271392822266
94,0.10457181930541992
95,0.10045671463012695
96,0.10323905944824219
97,0.11239218711853027
98,0.10277342796325684
99,0.11222386360168457
100,0.1130836009979248
101,0.10836553573608398
102,0.10444474220275879
103,0.10329389572143555
104,0.1037290096282959
105,0.11771512031555176
106,0.11497259140014648
107,0.10437226295471191
108,0.10435223579406738
109,0.12674474716186523
110,0.10854005813598633
111,0.10750389099121094
112,0.1242818832397461
113,0.11295390129089355
114,0.10379409790039062
115,0.10454177856445312
116,0.1228494644165039
117,0.11635398864746094
118,0.10438036918640137
119,0.10938525199890137
120,0.10477542877197266
121,0.09824562072753906
122,0.10396575927734375
123,0.10427117347717285
124,0.11131548881530762
125,0.11017322540283203
126,0.11043047904968262
127,0.10457491874694824
128,0.10344648361206055
129,0.12566423416137695
130,0.11658763885498047
131,0.10363006591796875
132,0.0990602970123291
133,0.11060380935668945
134,0.12458944320678711
135,0.10978150367736816
136,0.10354471206665039
137,0.10210776329040527
138,0.10072994232177734
139,0.10596942901611328
140,0.10162901878356934
141,0.10565781593322754
142,0.10135841369628906
143,0.09784460067749023
144,0.11405491828918457
145,0.1028289794921875
146,0.10017561912536621
147,0.09720349311828613
148,0.1149594783782959
149,0.10092544555664062
150,0.10805535316467285
151,0.11171603202819824
152,0.096435546875
153,0.100616455078125
154,0.12019133567810059
155,0.12206196784973145
156,0.09935235977172852
157,0.10181736946105957
158,0.1195065975189209
159,0.09843802452087402
160,0.12017703056335449
161,0.10515451431274414
162,0.10386419296264648
163,0.11380577087402344
164,0.10274887084960938
165,0.09579348564147949
166,0.12035894393920898
167,0.10941171646118164
168,0.09760570526123047
169,0.10322141647338867
170,0.11887907981872559
171,0.10157465934753418
172,0.0961141586303711
173,0.12059688568115234
174,0.12464737892150879
175,0.11751604080200195
176,0.11113858222961426
177,0.12143778800964355
178,0.11007213592529297
179,0.09845447540283203
180,0.10515904426574707
181,0.10675644874572754
182,0.10587430000305176
183,0.10366201400756836
184,0.10105419158935547
185,0.10859847068786621
186,0.1370539665222168
187,0.12785625457763672
188,0.1028437614440918
189,0.12183737754821777
190,0.10524225234985352
191,0.09965181350708008
192,0.11899709701538086
193,0.11162304878234863
194,0.11308813095092773
195,0.11394762992858887
196,0.1037755012512207
197,0.1151580810546875
198,0.09972476959228516
199,0.10314631462097168
200,0.11949753761291504
201,0.11131715774536133
202,0.10079526901245117
203,0.11693739891052246
204,0.09843897819519043
205,0.1024775505065918
206,0.11364436149597168
207,0.09583544731140137
208,0.10236358642578125
209,0.09718179702758789
210,0.10287261009216309
211,0.09781479835510254
212,0.10079836845397949
213,0.09582734107971191
214,0.11074280738830566
215,0.11749029159545898
216,0.10068225860595703
217,0.09713315963745117
218,0.11397814750671387
219,0.10288619995117188
220,0.10289883613586426
221,0.10705828666687012
222,0.10437870025634766
223,0.10110926628112793
224,0.1127476692199707
225,0.10364055633544922
226,0.10397481918334961
227,0.09979653358459473
228,0.1144571304321289
229,0.09836506843566895
230,0.09906554222106934
231,0.11696171760559082
232,0.09676003456115723
233,0.10231161117553711
234,0.09811782836914062
235,0.10366654396057129
236,0.09824347496032715
237,0.09601640701293945
238,0.10362052917480469
239,0.11822628974914551
240,0.10404133796691895
241,0.1177818775177002
242,0.12412881851196289
243,0.1102895736694336
244,0.09856104850769043
245,0.09586119651794434
246,0.10422778129577637
247,0.11879301071166992
248,0.10949277877807617
249,0.11895322799682617
250,0.12513422966003418
251,0.10889101028442383
252,0.10062265396118164
253,0.0973055362701416
254,0.10436010360717773
255,0.10188412666320801
256,0.10039258003234863
257,0.10117268562316895
258,0.09696412086486816
259,0.0977163314819336
260,0.10157179832458496
261,0.10178279876708984
262,0.10434317588806152
263,0.10463762283325195
264,0.10975265502929688
265,0.10711789131164551
266,0.10234379768371582
267,0.10346198081970215
268,0.10316944122314453
269,0.10399866104125977
270,0.10442805290222168
271,0.10442829132080078
272,0.10361909866333008
273,0.10258245468139648
274,0.10403633117675781
275,0.10661077499389648
276,0.10141420364379883
277,0.101409912109375
278,0.10868549346923828
279,0.10704302787780762
280,0.1143956184387207
281,0.10470962524414062
282,0.09990429878234863
283,0.10212969779968262
284,0.12188863754272461
285,0.12294936180114746
286,0.11784577369689941
287,0.10730600357055664
288,0.1156620979309082
289,0.10190725326538086
290,0.0965111255645752
291,0.11635041236877441
292,0.1024477481842041
293,0.09887576103210449
294,0.10059666633605957
295,0.10576033592224121
296,0.109466552734375
297,0.10055327415466309
298,0.10411906242370605
299,0.10323429107666016
300,0.11746072769165039
301,0.12244749069213867
302,0.10911774635314941
303,0.10986065864562988
304,0.10406780242919922
305,0.0982365608215332
306,0.10382199287414551
307,0.11185169219970703
308,0.10213661193847656
309,0.11291217803955078
310,0.10512566566467285
311,0.10132622718811035
312,0.1027214527130127
313,0.10274124145507812
314,0.0998835563659668
315,0.09923100471496582
316,0.1022500991821289
317,0.12538719177246094
318,0.11116814613342285
319,0.12012338638305664
320,0.13101506233215332
321,0.12219929695129395
322,0.12065362930297852
323,0.10378217697143555
324,0.1040351390838623
325,0.10390710830688477
326,0.10626506805419922
327,0.10380935668945312
328,0.12295126914978027
329,0.12099385261535645
330,0.10741829872131348
331,0.10778427124023438
332,0.11619687080383301
333,0.09778213500976562
334,0.10848641395568848
335,0.1030433177947998
336,0.10817670822143555
337,0.0997321605682373
338,0.09775471687316895
339,0.11547350883483887
340,0.10811710357666016
341,0.10452890396118164
342,0.10337138175964355
343,0.11591792106628418
344,0.10004186630249023
345,0.10195803642272949
346,0.09919881820678711
347,0.10039973258972168
348,0.11279892921447754
349,0.10174894332885742
350,0.09361720085144043
351,0.10380244255065918
352,0.10318827629089355
353,0.10100626945495605
354,0.09925103187561035
355,0.0962371826171875
356,0.10158705711364746
357,0.10432243347167969
358,0.1016840934753418
359,0.09852123260498047
360,0.09299230575561523
361,0.10238385200500488
362,0.09997057914733887
363,0.11079692840576172
364,0.10211372375488281
365,0.10382318496704102
366,0.09798049926757812
367,0.09315347671508789
368,0.1078801155090332
369,0.10144901275634766
370,0.09694242477416992
371,0.09333062171936035
372,0.10160636901855469
373,0.10842108726501465
374,0.1112070083618164
375,0.10472369194030762
376,0.10594916343688965
377,0.12093734741210938
378,0.10255932807922363
379,0.11644744873046875
380,0.09963440895080566
381,0.12144351005554199
382,0.10876893997192383
383,0.10195660591125488
384,0.09929609298706055
385,0.10015082359313965
386,0.11881518363952637
387,0.09574246406555176
388,0.10623693466186523
389,0.09956669807434082
390,0.11893057823181152
391,0.10921573638916016
392,0.10321354866027832
393,0.10335302352905273
394,0.11840367317199707
395,0.11791872978210449
396,0.11873197555541992
397,0.09921407699584961
398,0.1255500316619873
399,0.10502862930297852
400,0.10164332389831543
401,0.1033320426940918
402,0.09853553771972656
403,0.0994272232055664
404,0.0919036865234375
405,0.09584498405456543
406,0.11684751510620117
407,0.1105654239654541
408,0.10269975662231445
409,0.10463190078735352
410,0.1134488582611084
411,0.09842181205749512
412,0.10133910179138184
413,0.10406017303466797
414,0.10790848731994629
415,0.10157132148742676
416,0.10444068908691406
417,0.1044626235961914
418,0.11297607421875
419,0.09844827651977539
420,0.1008005142211914
421,0.10461783409118652
422,0.10495829582214355
423,0.1028144359588623
424,0.1039271354675293
425,0.10567188262939453
426,0.11675763130187988
427,0.10382342338562012
428,0.1220548152923584
429,0.09319877624511719
430,0.10120868682861328
431,0.10035204887390137
432,0.09600162506103516
433,0.1010735034942627
434,0.1066582202911377
435,0.12253117561340332
436,0.1065974235534668
437,0.10201454162597656
438,0.10134100914001465
439,0.10112833976745605
440,0.09956169128417969
441,0.09793496131896973
442,0.09265255928039551
443,0.10348033905029297
444,0.10081791877746582
445,0.09835577011108398
446,0.0936586856842041
447,0.10275149345397949
448,0.0970160961151123
449,0.11413884162902832
450,0.10056018829345703
451,0.10007238388061523
452,0.09211325645446777
453,0.10071635246276855
454,0.10699105262756348
455,0.09611821174621582
456,0.10382938385009766
457,0.09698224067687988
458,0.09645676612854004
459,0.09699249267578125
460,0.10239720344543457
461,0.09305572509765625
462,0.1093435287475586
463,0.11392712593078613
464,0.10853075981140137
465,0.09696006774902344
466,0.11228156089782715
467,0.09801483154296875
468,0.09838485717773438
469,0.09567880630493164
470,0.10862326622009277
471,0.10033535957336426
472,0.10110712051391602
473,0.10463142395019531
474,0.10173511505126953
475,0.10605525970458984
476,0.10036873817443848
477,0.10547757148742676
478,0.0986177921295166
479,0.09209203720092773
480,0.0995941162109375
481,0.09718084335327148
482,0.09207653999328613
483,0.09945845603942871
484,0.09762763977050781
485,0.1162710189819336
486,0.11383581161499023
487,0.10059666633605957
488,0.09656524658203125
489,0.09230995178222656
490,0.10425901412963867
491,0.10323905944824219
492,0.10269618034362793
493,0.09705328941345215
494,0.09530830383300781
495,0.09946322441101074
496,0.10118651390075684
497,0.11123800277709961
498,0.11507749557495117
499,0.10910868644714355
