frame,emissions_kg,timestamp
81,5.423570932368222e-08,1756737128.792191
82,4.234373372246337e-08,1756737151.6836205
83,3.645167816959392e-08,1756737174.5595326
84,7.528570384797757e-08,1756737197.3941288
85,7.626263066894778e-08,1756737220.1854522
86,4.065828824340722e-08,1756737242.9651167
87,4.846180895928212e-08,1756737265.804154
88,7.431219498716507e-08,1756737288.593194
89,8.662459037519834e-08,1756737311.4082127
90,4.1087474884345094e-08,1756737334.2521849
91,4.064171345595584e-08,1756737357.019318
92,4.447622083597558e-08,1756737379.7900624
93,6.467769667713971e-08,1756737402.6551762
94,7.081836250554628e-08,1756737425.5357459
95,4.218968408535796e-08,1756737448.366048
96,6.159555018230447e-08,1756737471.0726998
97,6.890519663424238e-08,1756737493.8269567
98,6.336665704794232e-08,1756737516.6119096
99,6.101892260633389e-08,1756737539.4219913
100,4.448999875217202e-08,1756737562.367944
101,4.3640760133021465e-08,1756737585.1626918
102,4.332368757515801e-08,1756737607.9059618
103,4.3549698128723384e-08,1756737630.6601532
104,4.265887090444208e-08,1756737653.392826
105,5.1836402188513175e-08,1756737676.1119757
106,7.086890485545278e-08,1756737698.8815677
107,4.2847283855033995e-08,1756737721.5997198
108,6.5163882240825e-08,1756737744.3025231
109,4.2352546519319046e-08,1756737766.9758945
110,4.317062132604188e-08,1756737789.7887473
111,4.3229649593407375e-08,1756737812.5249798
112,6.880992704624157e-08,1756737835.3037913
113,4.548201729710666e-08,1756737858.0838258
114,4.4994797016611856e-08,1756737880.9147453
115,6.034868812160831e-08,1756737903.7337852
116,4.37318978292093e-08,1756737926.5773487
117,8.450253944705251e-08,1756737949.4037764
118,6.047212292527692e-08,1756737972.2505858
119,4.3406714853856394e-08,1756737995.0944595
120,4.3286516866451105e-08,1756738017.9394562
121,4.204706644548803e-08,1756738040.6837223
122,4.577858146193447e-08,1756738063.4739752
123,4.4739492602435494e-08,1756738086.2882688
124,7.902195921882174e-08,1756738109.1020048
125,3.9099639866832223e-08,1756738131.995248
126,4.557261134230162e-08,1756738154.9737964
127,7.307977123238085e-08,1756738177.9573262
128,4.2765412278936346e-08,1756738200.919202
129,3.8813456452784e-08,1756738223.998164
130,3.8744772644859246e-08,1756738247.103807
131,8.66429868339014e-08,1756738270.0416186
132,1.8475297407870016e-07,1756738292.9598892
133,9.110742041103261e-08,1756738315.8643308
134,5.923652004559592e-08,1756738338.6847107
135,4.7688965669758556e-08,1756738361.460623
136,6.302639241290355e-08,1756738384.2752347
137,5.646902330571899e-08,1756738407.0905585
138,4.118560873749155e-08,1756738429.848705
139,8.801712140294435e-08,1756738452.8574843
140,3.828246637564219e-08,1756738475.6166918
141,4.100143882033087e-08,1756738498.7390347
142,3.914403221749599e-08,1756738521.6112547
143,4.512974387229138e-08,1756738544.37211
144,5.637302848183667e-08,1756738567.2158687
145,4.1280913680887745e-08,1756738589.9872444
146,8.097744227345258e-08,1756738612.8312871
147,8.016753911239192e-08,1756738635.615706
148,5.7814156301214214e-08,1756738658.3901522
149,6.158000632755919e-08,1756738681.3569458
150,4.281914534700427e-08,1756738704.2207549
151,4.079657827113717e-08,1756738727.0332744
152,4.633700459743307e-08,1756738749.9349205
153,4.7805407893166455e-08,1756738772.7662666
154,6.354066788051593e-08,1756738795.6719456
155,5.0289568578884826e-08,1756738818.4705398
156,4.5093448396251995e-08,1756738841.2866895
157,7.414254140060372e-08,1756738864.0571034
158,6.072814636378562e-08,1756738886.8760548
159,5.824715612234722e-08,1756738909.665971
160,5.065010433028829e-08,1756738932.4956467
161,6.865986258652456e-08,1756738955.275052
162,5.939583357730536e-08,1756738978.0481188
163,4.308655371774973e-08,1756739000.7644749
164,4.336057737948176e-08,1756739023.610387
165,4.3981924923105306e-08,1756739046.405282
166,4.464433127828841e-08,1756739069.4927685
167,4.309727169563931e-08,1756739092.3923447
168,4.106267045288005e-08,1756739115.4372442
169,4.1620767105495883e-08,1756739138.2814186
170,7.341668848397887e-08,1756739161.1821792
171,3.830245914735103e-08,1756739183.9914076
172,7.133417069070368e-08,1756739206.847109
173,6.004903072872976e-08,1756739229.6909466
174,5.041645876076137e-08,1756739252.595033
175,4.8289874198968156e-08,1756739275.4120696
176,4.317431613327539e-08,1756739298.1846273
177,4.1197786383004305e-08,1756739320.9933715
178,6.410476232721603e-08,1756739343.8325112
179,4.201539363933835e-08,1756739366.6514866
180,4.0537467749739223e-08,1756739389.47918
181,5.847828395499228e-08,1756739412.2390237
182,4.285420838519686e-08,1756739435.0502143
183,4.204362943513709e-08,1756739457.8354566
184,4.324640005802071e-08,1756739480.5913975
185,4.234970891262976e-08,1756739503.41144
186,5.092640819349217e-08,1756739526.1816847
187,4.400380507450261e-08,1756739549.0892544
188,4.334138253294237e-08,1756739571.8518178
189,4.272915995382823e-08,1756739594.6509836
190,4.370587857183382e-08,1756739617.4399142
191,4.3699055009086686e-08,1756739640.1991615
192,6.54990853513432e-08,1756739662.9195774
193,4.273616166924836e-08,1756739685.730228
194,4.470205898007288e-08,1756739708.5703523
195,6.652616190103078e-08,1756739731.3761506
196,4.3451728902163996e-08,1756739754.2150073
197,6.519046510825614e-08,1756739776.9883435
198,5.913129879265898e-08,1756739799.6839201
199,5.222012032547039e-08,1756739822.4400842
200,4.281803741915905e-08,1756739845.2121582
201,4.2877457568391014e-08,1756739868.0172434
202,4.378907959385527e-08,1756739890.7956352
203,6.074418199567671e-08,1756739913.637374
204,4.7425673123470764e-08,1756739936.3890173
205,6.123045124064203e-08,1756739959.2414284
206,7.193996100618311e-08,1756739982.133092
207,6.840626732527156e-08,1756740004.928056
208,6.729898011484942e-08,1756740027.732186
209,4.3422425586996734e-08,1756740050.5873
210,6.03365806931414e-08,1756740073.36854
211,4.374099693876223e-08,1756740096.1945217
212,6.189150015833041e-08,1756740118.993742
213,4.513950199147946e-08,1756740141.8263812
214,4.163487667535859e-08,1756740164.6343231
215,6.892785295012927e-08,1756740187.478549
216,5.1919809439770936e-08,1756740210.500653
217,5.516595749954466e-08,1756740233.3450701
218,4.2417789534187335e-08,1756740256.242988
219,6.42275810041947e-08,1756740279.0744903
220,4.7624234813717744e-08,1756740301.9155855
221,4.344569016762763e-08,1756740324.8157475
222,5.270972924968126e-08,1756740347.6793203
223,4.360108678768398e-08,1756740370.4812272
224,7.015499954278032e-08,1756740393.407647
225,4.415181177572167e-08,1756740416.2256362
226,6.104599935810823e-08,1756740439.0458827
227,8.289546804194742e-08,1756740461.8102086
228,4.386251699051955e-08,1756740484.6868966
229,5.0664956919805005e-08,1756740507.525458
230,4.913734399957042e-08,1756740530.3467984
231,4.8688944660990137e-08,1756740553.219331
232,4.349910454223236e-08,1756740576.0275345
233,4.160505064887616e-08,1756740598.8792038
234,5.985315660442069e-08,1756740621.724933
235,4.473110962172735e-08,1756740644.4815924
236,4.2216835578306944e-08,1756740667.2672193
237,4.361604892689707e-08,1756740690.086701
238,1.0898930119841379e-07,1756740712.9079177
239,4.881864580664245e-08,1756740735.806228
240,4.4064789115329114e-08,1756740758.7225456
241,4.306856212790141e-08,1756740781.5864818
242,7.224764982859125e-08,1756740804.4215448
243,6.072409048685379e-08,1756740827.2349522
244,4.396253494595499e-08,1756740849.9824371
245,4.6344198253323955e-08,1756740872.835098
246,4.4447890507807674e-08,1756740895.6724436
247,4.735934462367009e-08,1756740918.6798885
248,7.424934275991615e-08,1756740941.5839858
249,6.34262278693492e-08,1756740964.543761
250,4.4180177114827707e-08,1756740987.380934
251,4.506405556148848e-08,1756741010.146569
252,4.258888605440984e-08,1756741032.9383655
253,4.4702030487525796e-08,1756741055.7259657
254,4.3665575803632464e-08,1756741078.6023614
255,5.993666921770167e-08,1756741101.4356515
256,8.307297181210797e-08,1756741124.285196
257,4.341623596368797e-08,1756741147.1500616
258,5.2790651784865014e-08,1756741169.9513178
259,6.9175524039566e-08,1756741192.8662283
260,7.081515708451412e-08,1756741215.692657
261,6.361942524861726e-08,1756741238.484875
262,5.6585143602136375e-08,1756741261.294647
263,4.493773929999616e-08,1756741284.0700748
264,5.1940957521854495e-08,1756741306.8598888
265,4.412058705032727e-08,1756741329.6050067
266,4.3299584614206775e-08,1756741352.5085711
267,6.672170398032725e-08,1756741375.3963645
268,5.1800658810929854e-08,1756741398.2775264
269,4.4736349017841683e-08,1756741421.1337395
270,4.385015161758031e-08,1756741443.9904666
271,5.100249920744156e-08,1756741466.7793112
272,4.482209505458211e-08,1756741489.5990727
273,4.734736364394421e-08,1756741512.4264083
274,4.3076625683217694e-08,1756741535.2626624
275,4.4482893409151554e-08,1756741558.1083581
276,4.4985304800757367e-08,1756741580.9602442
277,6.056660322642765e-08,1756741603.8100216
278,6.598447200779896e-08,1756741626.5944474
279,4.523214035899814e-08,1756741649.396216
280,5.939173088620832e-08,1756741672.1724935
281,6.037856840220778e-08,1756741694.9611225
282,4.744929468262494e-08,1756741717.8672044
283,6.722403477090661e-08,1756741740.6935341
284,6.867812876208796e-08,1756741763.46207
285,5.085642337501983e-08,1756741786.324905
286,6.418768135491545e-08,1756741809.131709
287,6.265150957726057e-08,1756741831.9260263
288,6.830833210086378e-08,1756741855.0244153
289,4.436536499089245e-08,1756741877.8321059
290,6.217604340435321e-08,1756741900.6200242
291,6.317874557489845e-08,1756741923.3866742
292,4.566053031470123e-08,1756741946.2357278
293,4.461201299070058e-08,1756741969.1422484
294,5.606232750733998e-08,1756741992.0621085
295,3.821483543109208e-08,1756742014.8232162
296,6.778374749810343e-08,1756742037.6143167
297,6.232802329749014e-08,1756742060.3626294
298,6.527947439122122e-08,1756742083.2165713
299,4.3568960444011255e-08,1756742105.934752
300,5.5678831496008095e-08,1756742128.693541
301,6.11999708015106e-08,1756742151.5127165
302,4.486066789127518e-08,1756742174.3502674
303,6.263419397790869e-08,1756742197.1886795
304,6.778279902318941e-08,1756742219.962733
305,4.865635512800895e-08,1756742242.820399
306,5.857399270779943e-08,1756742265.5484571
307,6.80674681449818e-08,1756742288.4052236
308,4.2507065749904555e-08,1756742311.1271365
309,5.924492506080247e-08,1756742333.967
310,4.360538492627283e-08,1756742356.7633083
311,5.675583583288582e-08,1756742379.5173671
312,6.58676509851539e-08,1756742402.3158636
313,4.5040155127485736e-08,1756742425.0515306
314,6.816314915034825e-08,1756742448.0058177
315,4.974428820390954e-08,1756742470.8282282
316,5.962381249563355e-08,1756742493.7173789
317,4.906876183211148e-08,1756742516.5657382
318,4.486452999796643e-08,1756742539.4134684
319,6.193672689527125e-08,1756742562.3587487
320,4.348653742596621e-08,1756742585.1234827
321,5.107158161315578e-08,1756742607.9102948
322,4.4545567085228784e-08,1756742630.721386
323,4.5007539115437644e-08,1756742653.5275059
324,6.134403455761506e-08,1756742676.3368168
325,6.598742917503333e-08,1756742699.1721067
326,4.234398997197777e-08,1756742721.9278827
327,4.470206149356131e-08,1756742744.7014577
328,4.272571592041214e-08,1756742767.5300539
329,6.457925447223377e-08,1756742790.3341298
330,5.951785644318494e-08,1756742813.0826848
331,4.688662648490899e-08,1756742835.9380255
332,4.420226863909306e-08,1756742858.7364872
333,5.082278916733752e-08,1756742881.4859312
334,4.414546517142906e-08,1756742904.3219936
335,6.306306833131482e-08,1756742927.0743062
336,6.851816320657945e-08,1756742949.932739
337,6.105928274655758e-08,1756742972.729089
338,4.368878646632236e-08,1756742995.5844603
339,6.947587314121098e-08,1756743018.454981
340,4.5262367019308996e-08,1756743041.2829182
341,7.3536338898001e-08,1756743064.0915728
342,4.247766387888433e-08,1756743086.9643884
343,6.547307654210443e-08,1756743109.7554457
344,4.3732978379491954e-08,1756743132.4933264
345,4.454247172068048e-08,1756743155.325161
346,5.4558362019221667e-08,1756743178.1040978
347,6.780653059489772e-08,1756743200.9887223
348,4.289521699243307e-08,1756743223.8474183
349,4.313944574368455e-08,1756743246.6667528
350,6.034464529593359e-08,1756743269.3837662
351,6.561999676851927e-08,1756743292.1960163
352,4.3304008083359945e-08,1756743315.0761886
353,4.5129531903860176e-08,1756743337.8430865
354,4.379202960748752e-08,1756743360.6194901
355,4.3664210378315434e-08,1756743383.4246047
356,5.8189342489414355e-08,1756743406.2062283
357,4.32594994056842e-08,1756743429.0612292
358,5.545963752728362e-08,1756743451.8324134
359,7.011396379707308e-08,1756743474.6647577
360,4.060864701777169e-08,1756743497.44051
361,4.2918266641665276e-08,1756743520.2564628
362,4.4665772923150787e-08,1756743543.023934
363,7.877192672152346e-08,1756743565.811889
364,6.856138000535518e-08,1756743588.6197007
365,6.807093154449475e-08,1756743611.3798292
366,6.642398796183988e-08,1756743634.2314463
367,7.087665915291613e-08,1756743657.0875833
368,4.350915740808286e-08,1756743680.0443773
369,4.278437212541851e-08,1756743702.813247
370,4.691187762333713e-08,1756743725.6360612
371,4.3988258050874426e-08,1756743748.374751
372,7.545490517463533e-08,1756743771.2008126
373,4.948992318230836e-08,1756743794.01489
374,4.377590371274829e-08,1756743816.8724775
375,4.456902435994635e-08,1756743839.6930113
376,4.418262927573149e-08,1756743862.481096
377,4.318184968197301e-08,1756743885.2434258
378,8.650073739855542e-08,1756743908.1666653
379,5.9144715416957073e-08,1756743930.972228
380,4.4005058644842306e-08,1756743953.747349
381,6.852809390822865e-08,1756743976.5576246
382,6.099837987784298e-08,1756743999.362201
383,6.100361869680104e-08,1756744022.155579
384,6.498081309759389e-08,1756744044.9679995
385,6.730706115781888e-08,1756744067.7045834
386,5.947469566490967e-08,1756744090.4768019
387,7.448091641730439e-08,1756744113.2867217
388,4.1739692092001876e-08,1756744136.0565865
389,4.198845602009917e-08,1756744158.8529847
390,4.322648719458833e-08,1756744181.7601948
391,4.3656748851841994e-08,1756744204.680001
392,4.870877829059826e-08,1756744227.5624394
393,5.072476697290394e-08,1756744250.5326457
394,6.138931507845027e-08,1756744273.3523583
395,4.226083285227763e-08,1756744296.1979768
396,4.9863503893704244e-08,1756744319.101452
397,7.019350238567769e-08,1756744341.9082885
398,4.558181551500002e-08,1756744364.8139632
399,4.394285460713018e-08,1756744387.6941202
400,5.2484490297604734e-08,1756744410.5639224
401,6.022924429240698e-08,1756744433.4193463
402,7.056440663298985e-08,1756744456.2363737
403,4.366883413861468e-08,1756744479.1161034
404,4.4076242164082016e-08,1756744501.9038684
405,4.3112075504726733e-08,1756744524.7233758
406,6.61515938229374e-08,1756744547.4916441
407,6.585081575297808e-08,1756744570.303194
408,4.4546906963344353e-08,1756744593.1042938
409,4.272442011576011e-08,1756744615.856453
410,6.234674977967626e-08,1756744638.6999376
411,5.3209722999588976e-08,1756744661.6165326
412,4.518523202270427e-08,1756744684.509087
413,4.235748021141568e-08,1756744707.3776221
414,4.211164072013152e-08,1756744730.169423
415,4.294182852361569e-08,1756744752.9773912
416,4.2107009383186324e-08,1756744775.7688384
417,1.0147180243439072e-07,1756744798.6390824
418,4.206274977684388e-08,1756744821.5274482
419,4.879754642873462e-08,1756744844.402504
420,4.331148873869205e-08,1756744867.2372367
421,6.004499753833983e-08,1756744890.0254166
422,6.04313317590445e-08,1756744912.834477
423,5.600260896399815e-08,1756744935.6617918
424,4.3805048711407074e-08,1756744958.488211
425,4.368857517955485e-08,1756744981.3202455
426,4.404784228198052e-08,1756745004.0897462
427,4.231116263539897e-08,1756745026.9413316
428,4.096339747857921e-08,1756745049.6868713
429,7.679459341949297e-08,1756745072.4958446
430,5.983593608986239e-08,1756745095.2502472
431,4.4543385135073185e-08,1756745118.0925817
432,4.261837087193016e-08,1756745140.981318
433,4.015695447355799e-08,1756745163.8260937
434,4.368621720445989e-08,1756745186.5951376
435,5.6071322452692077e-08,1756745209.4529006
436,4.278158433786831e-08,1756745232.2116206
437,5.957560422569507e-08,1756745255.0293095
438,4.4252388050825275e-08,1756745277.8155444
439,4.400310803137655e-08,1756745300.612341
440,4.4838493637604556e-08,1756745323.4406862
441,4.4334115467699173e-08,1756745346.266052
442,4.3384770503770305e-08,1756745369.0795195
443,6.754241711123642e-08,1756745391.9717648
444,4.4643126609704955e-08,1756745414.7373278
445,4.363593383660621e-08,1756745437.599866
446,7.116830581759944e-08,1756745460.3870783
447,6.118358041036352e-08,1756745483.2324266
448,7.076967051098305e-08,1756745505.9957697
449,4.3368286305158535e-08,1756745528.728135
450,4.375543690690262e-08,1756745551.5966349
451,4.9577807320603026e-08,1756745574.467598
452,6.081372523708738e-08,1756745597.3830252
453,4.39889750847213e-08,1756745620.3244987
454,4.395562749646651e-08,1756745643.1562126
455,6.76419230622572e-08,1756745665.9730856
456,6.104774632745663e-08,1756745688.8202744
457,4.624645399598904e-08,1756745711.7147615
458,6.556184557872414e-08,1756745734.5281217
459,6.906625825075361e-08,1756745757.3811364
460,6.206990817530305e-08,1756745780.2274795
461,5.3440029351123235e-08,1756745803.0269215
462,4.271029047358518e-08,1756745825.7989447
463,5.997178949874698e-08,1756745848.6029246
464,4.4011200118504906e-08,1756745871.4436383
465,4.422782656925834e-08,1756745894.1566548
466,4.381934112482687e-08,1756745916.9813516
467,7.231364427228622e-08,1756745939.8190656
468,7.889256496683087e-08,1756745962.6467261
469,6.57710988087452e-08,1756745985.4736602
470,6.584404504038663e-08,1756746008.3417146
471,5.0231720365750646e-08,1756746031.1842375
472,4.889344885134303e-08,1756746053.954029
473,1.2654419789116283e-07,1756746076.7825108
474,6.20446071510695e-08,1756746099.548104
475,4.992380910629539e-08,1756746122.3942003
476,6.165526664629332e-08,1756746145.246253
477,4.900545113621271e-08,1756746168.056554
478,5.9383201207518285e-08,1756746190.9555166
479,6.717157742222377e-08,1756746213.765311
480,4.4659366239024393e-08,1756746236.5473032
481,4.441454317797583e-08,1756746260.433071
482,4.1059807485051114e-08,1756746283.3905993
483,4.11357936441553e-08,1756746306.5486596
484,4.483937100501313e-08,1756746329.6425326
485,6.314258706053313e-08,1756746352.5817583
486,4.271494582572579e-08,1756746375.4229324
487,4.527395690854384e-08,1756746398.236359
488,7.230713721963373e-08,1756746421.0110168
489,7.46998110345921e-08,1756746443.780975
490,4.408825513705693e-08,1756746466.534526
491,4.265509110176706e-08,1756746489.3704407
492,4.5845677300898706e-08,1756746512.1189036
493,4.404663470812572e-08,1756746534.9358318
494,4.4009301678323433e-08,1756746557.7142563
495,4.303685126910758e-08,1756746580.5692377
496,5.93046048813482e-08,1756746603.3458774
497,4.428425188431923e-08,1756746626.2062712
498,5.923782333308512e-08,1756746649.0212421
499,4.42765728561195e-08,1756746671.7925563
500,6.091443565142407e-08,1756746694.63523
501,4.956931458407744e-08,1756746717.5212154
502,6.076472958567667e-08,1756746740.2930934
503,6.55338427996028e-08,1756746763.1441755
504,4.289342727679824e-08,1756746785.9812188
505,4.282029455811588e-08,1756746808.8111665
506,5.9267009442777285e-08,1756746831.6175678
507,6.1335768257804e-08,1756746854.4930754
508,4.3924162458510127e-08,1756746877.3821537
509,6.069552091843753e-08,1756746900.2233098
510,5.972044867081456e-08,1756746923.0327864
511,4.552360630391869e-08,1756746945.8769853
512,4.3925924813184255e-08,1756746968.6771882
513,4.345682752600761e-08,1756746991.4526782
514,6.67978937054129e-08,1756747014.2559752
515,4.2592713590711666e-08,1756747037.0284076
516,4.331930714712114e-08,1756747059.8184001
517,4.260746502598533e-08,1756747082.624026
518,7.541948317476949e-08,1756747105.4160733
519,4.343684783432371e-08,1756747128.1903963
520,7.745516582908677e-08,1756747151.0741775
521,4.376029258039191e-08,1756747173.966357
522,4.3534200290314715e-08,1756747196.8358734
523,4.975981518210986e-08,1756747219.779414
524,5.831956805282778e-08,1756747242.6237273
525,4.443458903181142e-08,1756747265.421059
526,6.05034339364027e-08,1756747288.2484484
527,6.454248214724176e-08,1756747311.097531
528,4.3922494477635936e-08,1756747333.959201
529,4.344208121000209e-08,1756747356.9665365
530,4.325084177347776e-08,1756747379.8157055
531,6.196421317228853e-08,1756747402.678866
532,6.133872940873204e-08,1756747425.5492048
533,6.940489862176502e-08,1756747448.410172
534,5.372406175693181e-08,1756747471.2743394
535,6.541879187082027e-08,1756747494.0713267
536,4.250823095624815e-08,1756747516.9702637
537,5.107243981094706e-08,1756747539.7754073
538,4.3544862272707524e-08,1756747562.5920503
539,6.147532525593487e-08,1756747585.675258
540,4.528447418555399e-08,1756747608.5595574
541,4.432347147078605e-08,1756747631.390324
542,4.964119158819619e-08,1756747654.2619576
543,5.593731395885791e-08,1756747677.0981584
544,5.9004790864948935e-08,1756747700.0025597
545,4.315757667130101e-08,1756747722.9108562
546,4.4283994807538944e-08,1756747745.870911
547,4.5469783095047946e-08,1756747768.7654436
548,4.45477928525962e-08,1756747791.6734521
549,6.030334810151205e-08,1756747814.617464
550,1.1553409111665861e-07,1756747837.5113046
551,8.242141327037626e-08,1756747860.3804924
552,4.377017658603606e-08,1756747883.2903774
553,8.149423645077762e-08,1756747906.2372963
554,5.083467487570539e-08,1756747929.032371
555,4.344088146912249e-08,1756747951.8525214
556,5.066698108657274e-08,1756747974.6881948
557,4.789778463897602e-08,1756747997.564471
558,6.525144809376018e-08,1756748020.3383489
559,4.347437806792307e-08,1756748043.173329
560,7.484636542590073e-08,1756748066.0038445
561,6.73137350766129e-08,1756748088.7905903
562,4.426865750514133e-08,1756748111.6891873
563,4.472554221084368e-08,1756748134.5710561
564,5.947082599758407e-08,1756748157.4009466
565,4.598149004800516e-08,1756748180.2063186
566,4.2437714734359964e-08,1756748202.9383636
567,6.501494302596137e-08,1756748225.7943685
568,6.353582719139373e-08,1756748248.6381297
569,5.7073199013757375e-08,1756748271.4713311
570,4.268497045911907e-08,1756748294.3193176
571,5.415123513536657e-08,1756748317.1169639
572,4.367022498445679e-08,1756748339.902928
573,5.13010290052813e-08,1756748362.761145
574,4.30607724480963e-08,1756748385.5803995
575,6.66763354363433e-08,1756748408.3534505
576,5.954658960381118e-08,1756748431.3432243
577,5.5427386716103234e-08,1756748454.1833067
578,5.136072984125551e-08,1756748476.9961019
579,6.093000482213901e-08,1756748499.8017418
580,6.506166962893315e-08,1756748522.6921217
581,4.864153873576136e-08,1756748545.561448
582,4.9421397983722466e-08,1756748568.4039338
583,7.468932671065488e-08,1756748591.276906
584,4.6170081993074674e-08,1756748614.0848095
585,4.346654395152733e-08,1756748636.9378538
586,5.930232283088221e-08,1756748659.7321942
587,4.319540251940244e-08,1756748682.544058
588,4.3236364608384526e-08,1756748705.3919816
589,6.38429989042316e-08,1756748728.2570858
590,4.411270323375858e-08,1756748751.1354773
591,3.277321628115032e-08,1756748774.0040524
592,4.4005587133052585e-08,1756748796.8972244
593,6.05062351574577e-08,1756748819.7240126
594,4.3765362009035954e-08,1756748842.5875893
595,4.434867451669235e-08,1756748865.4570665
596,4.362024733892982e-08,1756748888.331371
597,6.149572004042467e-08,1756748911.2085261
598,4.501600207256002e-08,1756748933.9950714
599,4.4214798941866185e-08,1756748956.762734
600,6.24911512675353e-08,1756748979.643371
601,7.866235583342176e-08,1756749002.5135083
602,6.092751611527676e-08,1756749025.3953717
603,6.100909599338063e-08,1756749048.2298706
604,4.361294882089179e-08,1756749071.0959084
605,7.381806459000599e-08,1756749093.8747218
606,5.91753454530974e-08,1756749116.6550865
607,6.56032775564222e-08,1756749139.420696
608,8.591375547495577e-08,1756749162.2884207
609,7.131542894728608e-08,1756749185.1338453
610,5.0202562105339164e-08,1756749208.0044577
611,4.402038191819479e-08,1756749230.8950913
612,4.634353108262292e-08,1756749253.6695337
613,1.0277970291763872e-07,1756749276.5136046
614,4.636088623988188e-08,1756749299.5303786
615,4.3778528072731595e-08,1756749322.3741045
616,4.2272845192527225e-08,1756749345.2249882
617,4.38565100580325e-08,1756749368.0122378
618,5.22224407648346e-08,1756749390.8489475
619,4.414991633273829e-08,1756749413.6639504
620,4.3542535251007344e-08,1756749436.7371
621,6.710545064232923e-08,1756749459.5643678
622,6.716900631769417e-08,1756749482.365744
623,4.2892334765576765e-08,1756749505.2038348
624,4.419025952713807e-08,1756749528.0541701
625,4.381096548798187e-08,1756749550.8695889
626,6.863317743734836e-08,1756749573.743853
627,4.379573414713052e-08,1756749596.5383947
628,4.363456149741045e-08,1756749619.4103093
629,6.651307662327284e-08,1756749642.3269339
630,4.381852711692718e-08,1756749665.3243165
631,4.317823294496731e-08,1756749688.1184707
632,5.115593872463753e-08,1756749710.9640658
633,6.282577811974236e-08,1756749733.871141
634,6.810938409030973e-08,1756749756.6419477
