frame,emissions_kg,timestamp
136,1.6513455549248235e-07,1756738375.1741493
137,1.8606303959651144e-07,1756738397.990235
138,1.3627395994753878e-07,1756738420.8019133
139,1.0553639872327777e-07,1756738443.8032067
140,1.1408761153918365e-07,1756738466.5511208
141,1.7776658381054997e-07,1756738489.6715927
142,1.3592090984150717e-07,1756738512.5206444
143,1.0456409849630676e-07,1756738535.2943263
144,1.0087044610908921e-07,1756738558.1467965
145,1.6494771822208279e-07,1756738580.9240305
146,1.4059263134790762e-07,1756738603.744318
147,1.325401260213086e-07,1756738626.5087163
148,1.3108615854929632e-07,1756738649.3256602
149,1.0461629263986854e-07,1756738672.1462333
150,9.855331376303483e-08,1756738695.1383204
151,1.358034413056009e-07,1756738717.9429297
152,1.7922614407813237e-07,1756738740.8361545
153,1.2348017542078796e-07,1756738763.6932292
154,1.3040895276800075e-07,1756738786.5806644
155,1.1073639600201336e-07,1756738809.3946025
156,1.344121304056832e-07,1756738832.2040164
157,1.581587987253871e-07,1756738854.9862633
158,1.3692146649704355e-07,1756738877.7535226
159,1.16912677354282e-07,1756738900.5747805
160,1.356897140236761e-07,1756738923.4210992
161,1.0282386643036921e-07,1756738946.1631246
162,1.3237221065390325e-07,1756738968.9880579
163,1.4286445288664113e-07,1756738991.7144122
164,1.4013001868501604e-07,1756739014.4809859
165,1.4085843227738996e-07,1756739037.331821
166,1.11921879647352e-07,1756739060.2099326
167,1.6772399733160516e-07,1756739083.2761831
168,1.8100265453834202e-07,1756739106.3472202
169,1.6939094418193065e-07,1756739129.165796
170,1.0887824611717268e-07,1756739152.0668216
171,1.1301378535782078e-07,1756739174.9154215
172,1.5811252863810167e-07,1756739197.7877705
173,1.1480107481577644e-07,1756739220.5988724
174,1.5403990535743257e-07,1756739243.4923708
175,1.349850113310733e-07,1756739266.3025296
176,1.0352495343348545e-07,1756739289.1238947
177,1.713668839655186e-07,1756739311.908079
178,1.8069977547774972e-07,1756739334.7399647
179,1.331552751182611e-07,1756739357.557999
180,1.4278969723057739e-07,1756739380.4211152
181,1.4928744376747172e-07,1756739403.1622164
182,1.3879138879701533e-07,1756739425.979157
183,1.3755990448779168e-07,1756739448.7927415
184,1.6022830006753105e-07,1756739471.5297744
185,1.12789841876446e-07,1756739494.3234673
186,1.5718009021544915e-07,1756739517.1495688
187,1.1289676425953058e-07,1756739539.9633648
188,1.4233490909279497e-07,1756739562.8147228
189,1.4133798812866404e-07,1756739585.5851245
190,1.2768982289266726e-07,1756739608.363794
191,1.349209779385732e-07,1756739631.1425333
192,1.3272198576703438e-07,1756739653.8936403
193,1.367502774578906e-07,1756739676.636495
194,1.4322817901847342e-07,1756739699.5117097
195,1.4850144958878888e-07,1756739722.2801855
196,1.7256631371749438e-07,1756739745.1368484
197,1.7275486508100986e-07,1756739767.9399111
198,1.2059427944704372e-07,1756739790.647281
199,1.1624172450989121e-07,1756739813.3859024
200,1.410960378030576e-07,1756739836.1110446
201,1.36721943693162e-07,1756739858.9193208
202,1.5038378172998597e-07,1756739881.707922
203,1.1197332950454758e-07,1756739904.5199015
204,1.0010743099823693e-07,1756739927.300156
205,1.3854880135270973e-07,1756739950.1253147
206,1.4176220004095693e-07,1756739972.9739058
207,1.564252861022846e-07,1756739995.8629627
208,1.0360101617575298e-07,1756740018.6457424
209,1.4749850490413235e-07,1756740041.5041146
210,1.2581476690703477e-07,1756740064.3178077
211,1.3630641420329508e-07,1756740087.1158483
212,9.056037861931479e-08,1756740109.8988914
213,1.6565000545913344e-07,1756740132.7399502
214,1.8016127953259738e-07,1756740155.5463867
215,1.394651914688925e-07,1756740178.312585
216,1.31756067253832e-07,1756740201.237802
217,1.1210034400983115e-07,1756740224.2294111
218,1.4195041688938975e-07,1756740247.1398942
219,1.3151796991178337e-07,1756740270.0083098
220,1.5278678493544234e-07,1756740292.807427
221,1.43796691987681e-07,1756740315.7061238
222,1.3375776529421363e-07,1756740338.5713937
223,1.3531332342395637e-07,1756740361.4036052
224,1.5694832918279332e-07,1756740384.3252985
225,1.755177077876649e-07,1756740407.1438382
226,1.0549322764919734e-07,1756740429.95507
227,1.4081276615832018e-07,1756740452.745061
228,1.0368379738751237e-07,1756740475.586504
229,1.4221780932574783e-07,1756740498.413499
230,1.3553773373320277e-07,1756740521.2844083
231,1.550364368949292e-07,1756740544.1051385
232,1.4427184951451695e-07,1756740566.9537518
233,1.0744402807349853e-07,1756740589.7602773
234,1.1440935326381373e-07,1756740612.6206408
235,1.3977277711465383e-07,1756740635.4112456
236,1.1963746889877258e-07,1756740658.2044342
237,1.5737820333860498e-07,1756740681.0111763
238,1.0830139949822468e-07,1756740703.7956119
239,1.5604415691592087e-07,1756740726.7168496
240,1.3941989631928106e-07,1756740749.5545738
241,1.5351022630621284e-07,1756740772.501562
242,1.005833883917796e-07,1756740795.3228762
243,1.415289443870671e-07,1756740818.1206193
244,1.3608848651789255e-07,1756740840.8986835
245,1.04320374367076e-07,1756740863.73382
246,1.0106324704909819e-07,1756740886.5677423
247,1.2375283393151004e-07,1756740909.5823722
248,1.1468130401533926e-07,1756740932.498565
249,1.0830828137893106e-07,1756740955.309215
250,1.049745000919182e-07,1756740978.2983215
251,1.4565118232663455e-07,1756741001.1064224
252,1.0419122514241451e-07,1756741023.8533366
253,1.3786924950040306e-07,1756741046.6341782
254,1.3296427630358902e-07,1756741069.49813
255,1.2070016684680426e-07,1756741092.3608916
256,1.3189781325257677e-07,1756741115.2297978
257,1.4186395837312983e-07,1756741138.0370808
258,1.1710408656759653e-07,1756741160.8769257
259,1.3310034573071947e-07,1756741183.7222633
260,1.1808019937430185e-07,1756741206.563052
261,1.0089587407080444e-07,1756741229.4099524
262,1.379252359966728e-07,1756741252.230078
263,1.6037313965611024e-07,1756741275.0185213
264,1.2500018787875548e-07,1756741297.8019583
265,1.555006839714521e-07,1756741320.5441785
266,1.081169246030965e-07,1756741343.3604999
267,2.1491478759799106e-07,1756741366.2930238
268,1.2061148031466368e-07,1756741389.215461
269,1.4805822527156102e-07,1756741411.9917114
270,1.1825462566315694e-07,1756741434.8851492
271,1.3341456849050098e-07,1756741457.6851482
272,1.235215647966001e-07,1756741480.5091553
273,1.3554539696045145e-07,1756741503.329716
274,1.640568477740455e-07,1756741526.2029524
275,1.1962977485257675e-07,1756741549.0172303
276,1.5490692141593582e-07,1756741571.897342
277,1.1817407693844388e-07,1756741594.712815
278,1.3135213392349557e-07,1756741617.5166206
279,8.526130874443086e-08,1756741640.3316596
280,1.3850628293120828e-07,1756741663.114405
281,1.4822383794091308e-07,1756741685.882124
282,1.6649200786447683e-07,1756741708.7818215
283,1.1292336683215808e-07,1756741731.6222594
284,1.0326876393218754e-07,1756741754.388735
285,1.5309874881915617e-07,1756741777.2295666
286,1.072434844544505e-07,1756741800.0424738
287,1.344725942816751e-07,1756741822.8457444
288,1.0329421793995073e-07,1756741845.6519406
289,1.5379127600680522e-07,1756741868.7375731
290,1.4849086986631844e-07,1756741891.5180721
291,1.0114276739372874e-07,1756741914.2941453
292,1.344924630401403e-07,1756741937.0961835
293,1.4158890722888185e-07,1756741960.057119
294,1.0248811175359528e-07,1756741982.9194205
295,9.093464865355603e-08,1756742005.7751086
296,1.0902343282553598e-07,1756742028.541217
297,1.5741225339774076e-07,1756742051.2753692
298,1.1875155805242508e-07,1756742074.1006312
299,1.0582279203798467e-07,1756742096.8892913
300,1.4567550275727774e-07,1756742119.6322253
301,1.0197615105490694e-07,1756742142.422067
302,1.1472506696248574e-07,1756742165.2596264
303,1.3227884178846744e-07,1756742188.0960002
304,1.3778190664257437e-07,1756742210.8645139
305,1.0238477250476849e-07,1756742233.7429175
306,1.4160814391619522e-07,1756742256.4825685
307,1.3546507220451555e-07,1756742279.286187
308,8.842718881873163e-08,1756742302.1155324
309,1.084364727505689e-07,1756742324.8907528
310,1.3368312289135113e-07,1756742347.697839
311,1.3362667030504656e-07,1756742370.4437582
312,1.1375733963714008e-07,1756742393.2094336
313,1.0329670938375164e-07,1756742415.9719777
314,1.0170256754722458e-07,1756742438.8603256
315,1.3926848435178727e-07,1756742461.7394137
316,1.4887762664527807e-07,1756742484.6569803
317,1.7466037947565622e-07,1756742507.4646726
318,1.3961570388360003e-07,1756742530.3078442
319,1.4911316753300074e-07,1756742553.224111
320,1.381326945822074e-07,1756742576.0711746
321,1.3746086353459745e-07,1756742598.820392
322,1.3915994322380793e-07,1756742621.6255908
323,1.4613554456399924e-07,1756742644.43717
324,1.4497751768086908e-07,1756742667.2468698
325,1.0837611398105559e-07,1756742690.077359
326,1.407587181266878e-07,1756742712.8933165
327,1.3969712887374323e-07,1756742735.5911634
328,1.70795747045751e-07,1756742758.4477587
329,1.3533962461985033e-07,1756742781.2356458
330,8.628648800465472e-08,1756742803.9904952
331,1.0260872540809895e-07,1756742826.8010054
332,1.3693188804864305e-07,1756742849.6503332
333,1.0782530708457517e-07,1756742872.4019501
334,1.6442608385724396e-07,1756742895.2124217
335,1.3813161993322522e-07,1756742918.0483973
336,1.117188864603351e-07,1756742940.824495
337,1.3815965395495122e-07,1756742963.6336236
338,1.3410100646469941e-07,1756742986.4755394
339,1.0768149015266018e-07,1756743009.3143063
340,1.3706159749667816e-07,1756743032.1792202
341,1.9174588424635366e-07,1756743055.0121768
342,1.5539846139174726e-07,1756743077.8264606
343,1.3638548620220638e-07,1756743100.670386
344,1.5298197095014617e-07,1756743123.4821937
345,1.5215949506228858e-07,1756743146.2546582
346,1.5904792307463326e-07,1756743169.0571897
347,1.3746863690905154e-07,1756743191.8722193
348,1.3304436844974214e-07,1756743214.74084
349,1.3588429458537016e-07,1756743237.5859237
350,1.1698012700935644e-07,1756743260.3170278
351,1.3666980987803664e-07,1756743283.0950031
352,1.0490421952014749e-07,1756743305.9725537
353,1.2335850622348125e-07,1756743328.7768493
354,1.0403957977703827e-07,1756743351.5512173
355,2.0925179227597084e-07,1756743374.349984
356,1.3963982858451815e-07,1756743397.1013222
357,1.3976056092515296e-07,1756743419.9269588
358,1.3995491307833804e-07,1756743442.7467277
359,1.5363339776581574e-07,1756743465.6346931
360,1.396363003636399e-07,1756743488.3649516
361,1.1263324163462702e-07,1756743511.1034567
362,1.2664793561060799e-07,1756743533.9301836
363,1.1445840971659435e-07,1756743556.720801
364,1.3917999676769044e-07,1756743579.544079
365,1.0077967748336989e-07,1756743602.337474
366,1.0423990837303436e-07,1756743625.1404982
367,1.128374744102499e-07,1756743648.0112424
368,1.0233832446466886e-07,1756743670.9220262
369,1.3749067345593192e-07,1756743693.748168
370,1.423947116472492e-07,1756743716.5590494
371,1.1278931819520369e-07,1756743739.3074348
372,1.3149140755397672e-07,1756743762.1157455
373,1.164657268811431e-07,1756743784.9140825
374,1.0606643419826552e-07,1756743807.7658103
375,1.3373267489537982e-07,1756743830.5976562
376,1.0077627976850481e-07,1756743853.4049554
377,1.2109789412262809e-07,1756743876.175552
378,1.3214945696922874e-07,1756743899.0643423
379,1.4234122646640365e-07,1756743921.8858309
380,1.2663153935896509e-07,1756743944.6722078
381,1.3007425333939974e-07,1756743967.4417725
382,1.1436139023063499e-07,1756743990.2768135
383,1.0130798543455212e-07,1756744013.0427566
384,1.4097785190012775e-07,1756744035.8589773
385,9.598540969216889e-08,1756744058.6267104
386,1.038489501615161e-07,1756744081.4467678
387,1.4965675500309388e-07,1756744104.2097044
388,1.2000665244592034e-07,1756744126.9767466
389,1.5954497660018762e-07,1756744149.7848277
390,1.1788286738239058e-07,1756744172.5645466
391,1.690853454471063e-07,1756744195.5195289
392,1.0853750334390837e-07,1756744218.4754286
393,1.3443215718029518e-07,1756744241.44075
394,1.0214076706183358e-07,1756744264.2945583
395,1.4223997774550218e-07,1756744287.1029541
396,1.429210251423084e-07,1756744309.9930198
397,1.5236068544791737e-07,1756744332.8680816
398,9.694158918014411e-08,1756744355.6902518
399,1.4574092552825358e-07,1756744378.6180246
400,1.0231955119002086e-07,1756744401.4572685
401,1.0039772214363864e-07,1756744424.326185
402,1.0412542446585504e-07,1756744447.1554909
403,1.3035955830424587e-07,1756744469.9568522
404,1.0696144291022828e-07,1756744492.8410122
405,1.2022882338219885e-07,1756744515.6098928
406,1.405006674555656e-07,1756744538.4270697
407,1.3798214129707357e-07,1756744561.2373729
408,1.4664584242199077e-07,1756744583.9899142
409,1.5513397841343166e-07,1756744606.803123
410,1.3936601315294996e-07,1756744629.6167119
411,1.4610448623119898e-07,1756744652.4228187
412,1.0390204197853672e-07,1756744675.408274
413,1.4198871031464513e-07,1756744698.2932212
414,1.367417144024794e-07,1756744721.1022289
415,1.0243676133977586e-07,1756744743.9216492
416,1.3646417095074952e-07,1756744766.7066164
417,1.061686356368955e-07,1756744789.5839427
418,1.0250522593096676e-07,1756744812.4257128
419,1.4190682637792652e-07,1756744835.2569046
420,1.3210262593735762e-07,1756744858.1198616
421,1.3231774645923412e-07,1756744880.9238968
422,1.0392643178434052e-07,1756744903.7424774
423,1.35934023494063e-07,1756744926.5279164
424,1.5042239245505843e-07,1756744949.3951957
425,1.4314433641333488e-07,1756744972.229662
426,1.5939002338686624e-07,1756744995.0187578
427,1.736376741869039e-07,1756745017.789318
428,1.1498448543739088e-07,1756745040.6128478
429,1.9345989052978796e-07,1756745063.4031985
430,1.064162703775706e-07,1756745086.1794
431,1.1757313556789649e-07,1756745109.0314417
432,1.040264293423304e-07,1756745131.8588922
433,1.3918406804744358e-07,1756745154.7592173
434,1.3417686942949878e-07,1756745177.5232654
435,1.1046615055106053e-07,1756745200.3772788
436,1.03646860149587e-07,1756745223.147895
437,1.4000002690800598e-07,1756745245.9537413
438,1.5236784428182268e-07,1756745268.74764
439,1.354548079687219e-07,1756745291.530467
440,1.3501282847551607e-07,1756745314.3490982
441,1.4185891454339912e-07,1756745337.1730182
442,1.001157749305166e-07,1756745360.0114465
443,1.027006033350678e-07,1756745382.8513048
444,1.4262945184412362e-07,1756745405.671109
445,1.5799213348256656e-07,1756745428.5097415
446,1.3570047607987474e-07,1756745451.3035786
447,1.3654561476319017e-07,1756745474.145752
448,1.0244853392400817e-07,1756745496.9459617
449,1.1452426620575288e-07,1756745519.6927536
450,1.343428670442021e-07,1756745542.4831872
451,1.3726128602731235e-07,1756745565.3529193
452,1.81659569630526e-07,1756745588.2879415
453,1.4655285174927358e-07,1756745611.061931
454,1.4068992145054765e-07,1756745634.0846186
455,1.8247603318390312e-07,1756745656.8684943
456,1.0700642544296074e-07,1756745679.730629
457,7.784716114757425e-08,1756745702.5777118
458,1.1420298769489454e-07,1756745725.4343784
459,1.510596865009997e-07,1756745748.283154
460,1.0294901559068652e-07,1756745771.1498985
461,1.3357261048724055e-07,1756745793.9212897
462,1.7356445469171996e-07,1756745816.747507
463,1.356830006851843e-07,1756745839.525705
464,1.3701149381373656e-07,1756745862.3727982
465,1.0450455542058993e-07,1756745885.1147046
466,1.3538029258138463e-07,1756745907.8803515
467,1.3608462945863594e-07,1756745930.7380724
468,1.1769317498098657e-07,1756745953.5209522
469,1.2653148908678505e-07,1756745976.3634777
470,1.0240176849568818e-07,1756745999.2329116
471,1.2940742905201524e-07,1756746022.0805411
472,1.2113543545363267e-07,1756746044.9148655
473,1.3132239818065802e-07,1756746067.6847253
474,1.1056057057098663e-07,1756746090.5154073
475,1.370836517274121e-07,1756746113.3221252
476,1.429719990655358e-07,1756746136.1655269
477,1.371539386400558e-07,1756746158.96341
478,1.2539719843103196e-07,1756746181.8065875
479,1.3510142563250176e-07,1756746204.648978
480,1.4526331938902584e-07,1756746227.4894397
481,1.1022655822363495e-09,1756746251.2756193
482,1.7342546843634122e-07,1756746274.2962472
483,1.5578705900624887e-07,1756746297.2906501
484,1.3903960730913596e-07,1756746320.5697196
485,1.3823431771512986e-07,1756746343.464058
486,1.3703821170242752e-07,1756746366.3124316
487,1.314019061171718e-07,1756746389.13208
488,1.5635180486807502e-07,1756746411.945964
489,1.3482883473706867e-07,1756746434.7328348
490,1.58849625735912e-07,1756746457.477646
491,1.3906565268115437e-07,1756746480.3371735
492,1.1503840987451574e-07,1756746503.0797622
493,1.3462815433691065e-07,1756746525.8932424
494,1.210358694806095e-07,1756746548.6514041
495,1.1180846173502688e-07,1756746571.4610214
496,1.1430085411131458e-07,1756746594.2773523
497,1.3895491225774155e-07,1756746617.1574423
498,1.4237842484196e-07,1756746639.9492886
499,1.4013020246873582e-07,1756746662.7386465
500,1.2109108681617747e-07,1756746685.542654
501,1.5642937784372636e-07,1756746708.3628645
502,1.3898499325565484e-07,1756746731.200946
503,1.0984761079568324e-07,1756746754.0643218
504,1.4431546817266175e-07,1756746776.8984275
505,1.0542112661972497e-07,1756746799.6948123
506,8.608836578215124e-08,1756746822.5762358
507,1.4572745452393337e-07,1756746845.3507924
508,1.5502123117508776e-07,1756746868.2832694
509,1.1310080358405402e-07,1756746891.083867
510,1.0723111231404014e-07,1756746913.9626868
511,1.59660390688878e-07,1756746936.7677498
512,1.2206128710880202e-07,1756746959.5981386
513,1.025222600514407e-07,1756746982.4070625
514,1.4742436693239853e-07,1756747005.1725228
515,1.4654046643417425e-07,1756747027.9595606
516,1.5585207470621024e-07,1756747050.7573237
517,1.4880993143425704e-07,1756747073.5515018
518,1.4322412579026204e-07,1756747096.348489
519,1.4213469645778108e-07,1756747119.134942
520,1.399545948346312e-07,1756747142.01214
521,1.5879294377454698e-07,1756747164.8776836
522,1.371002888773414e-07,1756747187.7061236
523,1.645251363592447e-07,1756747210.630575
524,1.4056768189511549e-07,1756747233.488546
525,1.4365563268666715e-07,1756747256.3323736
526,1.4376415277328945e-07,1756747279.1275654
527,1.5714826506733833e-07,1756747302.0179825
528,1.365846208048613e-07,1756747324.8516793
529,1.4350065525785745e-07,1756747347.8663852
530,1.39085382603466e-07,1756747370.7117777
531,1.5222724952853713e-07,1756747393.5799665
532,1.743349308967571e-07,1756747416.4579394
533,1.56760166804263e-07,1756747439.3036509
534,1.4420342755197937e-07,1756747462.158725
535,1.392876705096471e-07,1756747484.959938
536,1.4517999187016153e-07,1756747507.8209722
537,1.5974077471083392e-07,1756747530.6487544
538,1.5698994692840523e-07,1756747553.521952
539,1.3668591795667255e-07,1756747576.6199455
540,1.3161279887656304e-07,1756747599.456386
541,1.7123115269864596e-07,1756747622.2802858
542,1.1610883425792147e-07,1756747645.161914
543,1.1935864614609443e-07,1756747668.00258
544,1.2555101405597414e-07,1756747690.8741055
545,1.651745612648489e-07,1756747713.81984
546,1.4332456599187e-07,1756747736.7336173
547,1.3672794660807375e-07,1756747759.613795
548,1.462764937983668e-07,1756747782.558006
549,1.5049530416855992e-07,1756747805.498007
550,1.4002986540463423e-07,1756747828.3463051
551,1.4683258714216134e-07,1756747851.312737
552,1.0430839004380745e-07,1756747874.155992
553,1.359764486993616e-07,1756747897.145165
554,7.805455099778908e-08,1756747919.9626706
555,1.2163970889555035e-07,1756747942.781845
556,1.3607611086794548e-07,1756747965.5749733
557,1.7499016847516762e-07,1756747988.5178566
558,1.1161513577221212e-07,1756748011.2928395
559,1.4326659449261463e-07,1756748034.0850978
560,1.4351311023329982e-07,1756748056.9296405
561,1.5145608588311038e-07,1756748079.7292635
562,1.0394236261300853e-07,1756748102.6067417
563,1.0948237693760687e-07,1756748125.4599776
564,1.6580323939666657e-07,1756748148.3226314
565,1.2678411123093608e-07,1756748171.137195
566,1.3782679220921697e-07,1756748193.8908033
567,1.4845744054650838e-07,1756748216.7079303
568,1.569549959470224e-07,1756748239.5522354
569,1.4381778116333482e-07,1756748262.3604524
570,1.0289072844755462e-07,1756748285.2247155
571,1.4644787873682808e-07,1756748308.0590694
572,1.2067245572769283e-07,1756748330.8270953
573,1.4316080702636952e-07,1756748353.6704311
574,1.430151763174851e-07,1756748376.4916189
575,1.822884850498716e-07,1756748399.295671
576,1.0799259343518435e-07,1756748422.3217628
577,1.6605977392275517e-07,1756748445.0530844
578,1.42252418772107e-07,1756748467.909099
579,1.4087023263371425e-07,1756748490.7158356
580,1.534259714701141e-07,1756748513.5560343
581,1.3577739320935008e-07,1756748536.4420664
582,1.2742429589734647e-07,1756748559.3435376
583,1.0054380703869627e-07,1756748582.1244168
584,1.6306652161163658e-07,1756748605.0165582
585,1.1987631047895499e-07,1756748627.8323789
586,1.42856608059094e-07,1756748650.6355016
587,1.1551104479357501e-07,1756748673.4795892
588,1.4554957689203263e-07,1756748696.3179889
589,1.0236996621247598e-07,1756748719.1407685
590,1.4825091826833346e-07,1756748741.9842448
591,1.0735146680136292e-07,1756748764.9065135
592,1.3794904233450486e-07,1756748787.8120327
593,1.0723652487866788e-07,1756748810.594545
594,1.4101324422921792e-07,1756748833.4544246
595,1.3905387780199946e-07,1756748856.3525946
596,1.2361945459580744e-07,1756748879.225287
597,1.4295610669745443e-07,1756748902.0906472
598,1.1194237341478321e-07,1756748924.9078457
599,1.3639325180230173e-07,1756748947.6952262
600,1.397356529389883e-07,1756748970.559507
601,1.386131314078939e-07,1756748993.4059036
602,1.4056840683832567e-07,1756749016.3124642
603,1.0358689544170009e-07,1756749039.095922
604,1.3963835861172155e-07,1756749061.9821298
605,1.0500736785811554e-07,1756749084.8030682
606,7.579771354061567e-08,1756749107.596684
607,1.5704912721261843e-07,1756749130.359712
608,1.2747687497158739e-07,1756749153.179254
609,9.713916089270166e-08,1756749176.062621
610,1.4230055180026935e-07,1756749198.8896909
611,1.351108872912791e-07,1756749221.8112636
612,1.3802078340558158e-07,1756749244.613666
613,1.3228565441551528e-07,1756749267.3699174
614,1.1448414864462165e-07,1756749290.4339728
615,1.368480988825515e-07,1756749313.3115559
616,1.2895305816749516e-07,1756749336.1445255
617,1.424960572861877e-07,1756749358.923622
618,1.64306361510218e-07,1756749381.7267728
